"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10","RMSE_combined"
"405",405,"Petrale Sole",0.451,0.1956,30.9848600191802,0.72,"CSTbjuv.a CSTbjuv.b Tpre.a",0.37396257,0.34929879,NA
"406",406,"Petrale Sole",0.493,0.2658,29.9034562273873,0.56,"LSTegg1 MLDegg Tpre.b",0.56662163,0.42637825,NA
"407",407,"Petrale Sole",0.496,0.2713,29.9930448693319,0.56,"LSTegg2 MLDegg Tpre.b",0.56662163,0.42637825,NA
"408",408,"Petrale Sole",0.538,0.4015,26.4049294738183,0.52,"LSTlarv MLDegg Tpre.b",0.37396257,0.34929879,NA
"409",409,"Petrale Sole",0.541,0.373,27.6158058057578,0.56,"LSTpjuv MLDegg Tpre.b",0.5591298,0.44288574,NA
"410",410,"Petrale Sole",0.466,0.316,28.2617370019437,0.6,"LSTbjuv.b MLDegg Tpre.b",0.50656675,0.63758781,NA
"411",411,"Petrale Sole",0.525,0.4469,23.8698644213531,0.52,"CSTegg1 MLDegg Tpre.b",0.50656675,0.63758781,NA
"412",412,"Petrale Sole",0.489,0.3023,28.9108895962784,0.56,"CSTlarv MLDegg Tpre.b",0.37396257,0.34929879,NA
"413",413,"Petrale Sole",0.479,0.3174,28.2486887710581,0.64,"CSTpjuv MLDegg Tpre.b",0.5591298,0.44288574,NA
"414",414,"Petrale Sole",0.413,0.4947,21.6249425309592,0.72,"CSTbjuv.a MLDegg Tpre.b",0.37396257,0.34929879,NA
"415",415,"Petrale Sole",0.494,0.3054,28.7946190089668,0.56,"CSTbjuv.b MLDegg Tpre.b",0.5591298,0.44288574,NA
"416",416,"Petrale Sole",0.468,0.3608,27.0037299707705,0.68,"LSTegg1 LSTlarv Tpre.b",0.37396257,0.34929879,NA
"417",417,"Petrale Sole",0.509,0.29,29.5285779445536,0.64,"LSTegg1 LSTpjuv Tpre.b",0.5591298,0.44288574,NA
"418",418,"Petrale Sole",0.467,0.1395,32.6703327520643,0.6,"LSTbjuv.b LSTegg1 Tpre.b",0.37396257,0.34929879,NA
"419",419,"Petrale Sole",0.445,0.2157,30.3539664591245,0.56,"CSTegg1 LSTegg1 Tpre.b",0.56662163,0.42637825,NA
"420",420,"Petrale Sole",0.464,0.1493,32.383960897508,0.6,"CSTlarv LSTegg1 Tpre.b",0.56662163,0.42637825,NA
"421",421,"Petrale Sole",0.453,0.223,30.1206147168624,0.8,"CSTpjuv LSTegg1 Tpre.b",0.37396257,0.34929879,NA
"422",422,"Petrale Sole",0.464,0.2305,30.2650608134106,0.72,"CSTbjuv.a LSTegg1 Tpre.b",0.5591298,0.44288574,NA
"423",423,"Petrale Sole",0.476,0.1679,31.8318946197258,0.64,"CSTbjuv.b LSTegg1 Tpre.b",0.50656675,0.63758781,NA
"424",424,"Petrale Sole",0.482,0.3518,27.327298064849,0.6,"LSTegg2 LSTlarv Tpre.b",0.50656675,0.63758781,NA
"425",425,"Petrale Sole",0.508,0.2942,29.3548024767555,0.68,"LSTegg2 LSTpjuv Tpre.b",0.37396257,0.34929879,NA
"426",426,"Petrale Sole",0.463,0.1768,31.5620880689709,0.56,"LSTbjuv.b LSTegg2 Tpre.b",0.5591298,0.44288574,NA
"427",427,"Petrale Sole",0.44,0.2483,29.6849459189747,0.48,"CSTegg1 LSTegg2 Tpre.b",0.37396257,0.34929879,NA
"428",428,"Petrale Sole",0.48,0.1702,31.9007944798023,0.64,"CSTlarv LSTegg2 Tpre.b",0.5591298,0.44288574,NA
"429",429,"Petrale Sole",0.468,0.2357,29.7070215832979,0.8,"CSTpjuv LSTegg2 Tpre.b",0.37396257,0.34929879,NA
"430",430,"Petrale Sole",0.483,0.2404,30.0593433529333,0.76,"CSTbjuv.a LSTegg2 Tpre.b",0.5591298,0.44288574,NA
"431",431,"Petrale Sole",0.47,0.2241,30.4811335101876,0.6,"CSTbjuv.b LSTegg2 Tpre.b",0.37396257,0.34929879,NA
"432",432,"Petrale Sole",0.428,0.3913,25.7437582437251,0.72,"LSTbjuv.b LSTlarv Tpre.b",0.37396257,0.34929879,NA
"433",433,"Petrale Sole",0.459,0.3556,27.1352877814196,0.6,"CSTegg1 LSTlarv Tpre.b",0.5591298,0.44288574,NA
"434",434,"Petrale Sole",0.544,0.3346,27.9795004378099,0.68,"CSTegg2 LSTlarv Tpre.b",0.37396257,0.34929879,NA
"435",435,"Petrale Sole",0.496,0.3475,27.4567276620153,0.64,"CSTlarv LSTlarv Tpre.b",0.5591298,0.44288574,NA
"436",436,"Petrale Sole",0.506,0.364,26.7601216389012,0.68,"CSTpjuv LSTlarv Tpre.b",0.37396257,0.34929879,NA
"437",437,"Petrale Sole",0.505,0.4054,25.1079149893846,0.68,"CSTbjuv.a LSTlarv Tpre.b",0.37396257,0.34929879,NA
"438",438,"Petrale Sole",0.474,0.3501,27.3447796443914,0.64,"CSTbjuv.b LSTlarv Tpre.b",0.5591298,0.44288574,NA
"439",439,"Petrale Sole",0.445,0.3234,28.2986612221129,0.72,"LSTbjuv.b LSTpjuv Tpre.b",0.37396257,0.34929879,NA
"440",440,"Petrale Sole",0.469,0.3079,28.8247090730123,0.52,"CSTegg1 LSTpjuv Tpre.b",0.5591298,0.44288574,NA
"441",441,"Petrale Sole",0.587,0.266,30.3129205285311,0.52,"CSTegg2 LSTpjuv Tpre.b",0.37396257,0.34929879,NA
"442",442,"Petrale Sole",0.525,0.286,29.580218871108,0.6,"CSTlarv LSTpjuv Tpre.b",0.37396257,0.34929879,NA
"443",443,"Petrale Sole",0.519,0.3035,28.827978279675,0.68,"CSTpjuv LSTpjuv Tpre.b",0.37396257,0.34929879,NA
"444",444,"Petrale Sole",0.544,0.3427,27.4527204293253,0.68,"CSTbjuv.a LSTpjuv Tpre.b",NA,NA,NA
"445",445,"Petrale Sole",0.491,0.2958,29.2484622376974,0.72,"CSTbjuv.b LSTpjuv Tpre.b",NA,NA,NA
"446",446,"Petrale Sole",0.447,0.2063,30.6501539764464,0.56,"CSTegg1 LSTbjuv.b Tpre.b",NA,NA,NA
"447",447,"Petrale Sole",0.553,0.1785,32.0774124082121,0.6,"CSTegg2 LSTbjuv.b Tpre.b",NA,NA,NA
"448",448,"Petrale Sole",0.426,0.2127,30.4494855105245,0.6,"CSTlarv LSTbjuv.b Tpre.b",NA,NA,NA
"449",449,"Petrale Sole",0.417,0.2748,28.3930175297888,0.8,"CSTpjuv LSTbjuv.b Tpre.b",NA,NA,NA
"450",450,"Petrale Sole",0.447,0.3359,27.0226919872759,0.8,"CSTbjuv.a LSTbjuv.b Tpre.b",NA,NA,NA
"451",451,"Petrale Sole",0.498,0.1761,32.0086804233463,0.56,"CSTbjuv.b LSTbjuv.b Tpre.b",NA,NA,NA
"452",452,"Petrale Sole",0.446,0.1857,31.2927732193172,0.6,"CSTegg1 CSTlarv Tpre.b",NA,NA,NA
"453",453,"Petrale Sole",0.439,0.2504,29.2213671160979,0.64,"CSTegg1 CSTpjuv Tpre.b",NA,NA,NA
"454",454,"Petrale Sole",0.452,0.27,28.86414696582,0.6,"CSTbjuv.a CSTegg1 Tpre.b",NA,NA,NA
"455",455,"Petrale Sole",0.466,0.1686,31.8105786065072,0.6,"CSTbjuv.b CSTegg1 Tpre.b",NA,NA,NA
"456",456,"Petrale Sole",0.548,0.1298,32.9529155092457,0.64,"CSTegg2 CSTlarv Tpre.b",NA,NA,NA
"457",457,"Petrale Sole",0.532,0.1894,31.1771224505348,0.68,"CSTegg2 CSTpjuv Tpre.b",NA,NA,NA
"458",458,"Petrale Sole",0.544,0.2727,29.4434888559077,0.64,"CSTbjuv.a CSTegg2 Tpre.b",NA,NA,NA
"459",459,"Petrale Sole",0.566,0.1759,32.3895666685595,0.64,"CSTbjuv.b CSTegg2 Tpre.b",NA,NA,NA
"460",460,"Petrale Sole",0.463,0.2323,30.1440844749965,0.72,"CSTbjuv.a CSTlarv Tpre.b",NA,NA,NA
"461",461,"Petrale Sole",0.454,0.2317,29.8372039739734,0.68,"CSTbjuv.b CSTlarv Tpre.b",NA,NA,NA
"462",462,"Petrale Sole",0.467,0.255,29.0695292093541,0.76,"CSTbjuv.a CSTpjuv Tpre.b",NA,NA,NA
"463",463,"Petrale Sole",0.449,0.2834,28.0965578987977,0.72,"CSTbjuv.b CSTpjuv Tpre.b",NA,NA,NA
"464",464,"Petrale Sole",0.445,0.2641,29.0998524547969,0.68,"CSTbjuv.a CSTbjuv.b Tpre.b",NA,NA,NA
"465",465,"Petrale Sole",0.47,0.3694,26.6666798299734,0.6,"DDegg1 LSTegg2 LSTlarv",NA,NA,NA
"466",466,"Petrale Sole",0.484,0.2947,29.3600565346951,0.56,"DDegg1 LSTegg2 LSTpjuv",NA,NA,NA
"467",467,"Petrale Sole",0.48,0.1239,33.1212607015937,0.6,"DDegg1 LSTbjuv.a LSTegg2",NA,NA,NA
"468",468,"Petrale Sole",0.479,0.1299,32.9501542884335,0.6,"DDegg1 LSTbjuv.b LSTegg2",NA,NA,NA
"469",469,"Petrale Sole",0.479,0.2903,28.515069381273,0.52,"CSTegg1 DDegg1 LSTegg2",NA,NA,NA
"470",470,"Petrale Sole",0.502,0.1419,32.6011720602164,0.6,"CSTlarv DDegg1 LSTegg2",NA,NA,NA
"471",471,"Petrale Sole",0.483,0.2194,30.2343951873032,0.68,"CSTpjuv DDegg1 LSTegg2",NA,NA,NA
"472",472,"Petrale Sole",0.511,0.2641,29.971851025586,0.64,"CSTbjuv.a DDegg1 LSTegg2",NA,NA,NA
"473",473,"Petrale Sole",0.462,0.225,30.0565570023668,0.68,"CSTbjuv.b DDegg1 LSTegg2",NA,NA,NA
"474",474,"Petrale Sole",0.459,0.4164,24.7368596964779,0.6,"DDegg1 LSTbjuv.a LSTlarv",NA,NA,NA
"475",475,"Petrale Sole",0.431,0.4271,24.2741202021484,0.6,"DDegg1 LSTbjuv.b LSTlarv",NA,NA,NA
"476",476,"Petrale Sole",0.453,0.5229,21.050206025501,0.52,"CSTegg1 DDegg1 LSTlarv",NA,NA,NA
"477",477,"Petrale Sole",0.494,0.3777,26.6259982343248,0.52,"CSTlarv DDegg1 LSTlarv",NA,NA,NA
"478",478,"Petrale Sole",0.503,0.4011,25.9099263339611,0.6,"CSTpjuv DDegg1 LSTlarv",NA,NA,NA
"479",479,"Petrale Sole",0.478,0.5133,22.8980104219394,0.72,"CSTbjuv.a DDegg1 LSTlarv",NA,NA,NA
"480",480,"Petrale Sole",0.427,0.4711,22.9449314509636,0.64,"CSTbjuv.b DDegg1 LSTlarv",NA,NA,NA
"481",481,"Petrale Sole",0.477,0.322,28.3863361640463,0.72,"DDegg1 LSTbjuv.a LSTpjuv",NA,NA,NA
"482",482,"Petrale Sole",0.455,0.335,27.9103071263044,0.72,"DDegg1 LSTbjuv.b LSTpjuv",NA,NA,NA
"483",483,"Petrale Sole",0.445,0.496,22.549803388187,0.52,"CSTegg1 DDegg1 LSTpjuv",NA,NA,NA
"484",484,"Petrale Sole",0.515,0.3084,29.362980232682,0.56,"CSTlarv DDegg1 LSTpjuv",NA,NA,NA
"485",485,"Petrale Sole",0.515,0.3334,28.5266610999165,0.56,"CSTpjuv DDegg1 LSTpjuv",NA,NA,NA
"486",486,"Petrale Sole",0.502,0.4219,26.4454894251783,0.72,"CSTbjuv.a DDegg1 LSTpjuv",NA,NA,NA
"487",487,"Petrale Sole",0.447,0.411,25.8452100353368,0.72,"CSTbjuv.b DDegg1 LSTpjuv",NA,NA,NA
"488",488,"Petrale Sole",0.487,0.2845,29.2399479822178,0.6,"CSTegg1 DDegg1 LSTbjuv.a",NA,NA,NA
"489",489,"Petrale Sole",0.486,0.1298,33.1181757766908,0.64,"CSTlarv DDegg1 LSTbjuv.a",NA,NA,NA
"490",490,"Petrale Sole",0.48,0.2142,30.9866007826007,0.72,"CSTpjuv DDegg1 LSTbjuv.a",NA,NA,NA
"491",491,"Petrale Sole",0.482,0.2597,30.030114468034,0.68,"CSTbjuv.a DDegg1 LSTbjuv.a",NA,NA,NA
"492",492,"Petrale Sole",0.505,0.1928,31.7154888308536,0.64,"CSTbjuv.b DDegg1 LSTbjuv.a",NA,NA,NA
"493",493,"Petrale Sole",0.492,0.2854,29.0952238307419,0.56,"CSTegg1 DDegg1 LSTbjuv.b",NA,NA,NA
"494",494,"Petrale Sole",0.478,0.1455,32.496191581025,0.6,"CSTlarv DDegg1 LSTbjuv.b",NA,NA,NA
"495",495,"Petrale Sole",0.471,0.2273,30.2562989681741,0.72,"CSTpjuv DDegg1 LSTbjuv.b",NA,NA,NA
"496",496,"Petrale Sole",0.487,0.2971,29.0788222309663,0.68,"CSTbjuv.a DDegg1 LSTbjuv.b",NA,NA,NA
"497",497,"Petrale Sole",0.5,0.2304,30.9626575569346,0.6,"CSTbjuv.b DDegg1 LSTbjuv.b",NA,NA,NA
"498",498,"Petrale Sole",0.496,0.3125,28.4958513275483,0.6,"CSTegg1 CSTlarv DDegg1",NA,NA,NA
"499",499,"Petrale Sole",0.482,0.3966,25.3693661438908,0.64,"CSTegg1 CSTpjuv DDegg1",NA,NA,NA
"500",500,"Petrale Sole",0.5,0.4559,24.2178648813896,0.68,"CSTbjuv.a CSTegg1 DDegg1",NA,NA,NA
"501",501,"Petrale Sole",0.468,0.3346,27.6515525745438,0.56,"CSTbjuv.b CSTegg1 DDegg1",NA,NA,NA
"502",502,"Petrale Sole",0.495,0.2746,29.7138470192338,0.68,"CSTbjuv.a CSTlarv DDegg1",NA,NA,NA
"503",503,"Petrale Sole",0.453,0.3434,27.3516353225381,0.6,"CSTbjuv.b CSTlarv DDegg1",NA,NA,NA
"504",504,"Petrale Sole",0.475,0.3249,28.0025425676595,0.72,"CSTbjuv.a CSTpjuv DDegg1",NA,NA,NA
"505",505,"Petrale Sole",0.443,0.3971,25.2457131406722,0.8,"CSTbjuv.b CSTpjuv DDegg1",NA,NA,NA
"506",506,"Petrale Sole",0.459,0.3329,27.7096733572736,0.68,"CSTbjuv.a CSTbjuv.b DDegg1",NA,NA,NA
"507",507,"Petrale Sole",0.478,0.363,26.920646232632,0.6,"DDegg2 LSTegg2 LSTlarv",NA,NA,NA
"508",508,"Petrale Sole",0.494,0.2844,29.7137306101303,0.64,"DDegg2 LSTegg2 LSTpjuv",NA,NA,NA
"509",509,"Petrale Sole",0.487,0.1127,33.4370843336385,0.64,"DDegg2 LSTbjuv.a LSTegg2",NA,NA,NA
"510",510,"Petrale Sole",0.485,0.1194,33.2487981342789,0.6,"DDegg2 LSTbjuv.b LSTegg2",NA,NA,NA
"511",511,"Petrale Sole",0.484,0.2676,29.0841710667089,0.56,"CSTegg1 DDegg2 LSTegg2",NA,NA,NA
"512",512,"Petrale Sole",0.497,0.1391,32.6830874907898,0.6,"CSTlarv DDegg2 LSTegg2",NA,NA,NA
"513",513,"Petrale Sole",0.48,0.2177,30.2900633082173,0.68,"CSTpjuv DDegg2 LSTegg2",NA,NA,NA
"514",514,"Petrale Sole",0.529,0.2425,30.5349055469085,0.68,"CSTbjuv.a DDegg2 LSTegg2",NA,NA,NA
"515",515,"Petrale Sole",0.471,0.2114,30.4889983930139,0.68,"CSTbjuv.b DDegg2 LSTegg2",NA,NA,NA
"516",516,"Petrale Sole",0.474,0.4001,25.4261841431071,0.6,"DDegg2 LSTbjuv.a LSTlarv",NA,NA,NA
"517",517,"Petrale Sole",0.446,0.4122,24.917042601353,0.64,"DDegg2 LSTbjuv.b LSTlarv",NA,NA,NA
"518",518,"Petrale Sole",0.464,0.5218,21.208580715331,0.56,"CSTegg1 DDegg2 LSTlarv",NA,NA,NA
"519",519,"Petrale Sole",0.503,0.3728,26.8591635289359,0.52,"CSTlarv DDegg2 LSTlarv",NA,NA,NA
"520",520,"Petrale Sole",0.513,0.3952,26.1775626606772,0.64,"CSTpjuv DDegg2 LSTlarv",NA,NA,NA
"521",521,"Petrale Sole",0.495,0.4859,23.8401132412049,0.72,"CSTbjuv.a DDegg2 LSTlarv",NA,NA,NA
"522",522,"Petrale Sole",0.442,0.4608,23.5427188035899,0.64,"CSTbjuv.b DDegg2 LSTlarv",NA,NA,NA
"523",523,"Petrale Sole",0.497,0.3004,29.1610141573058,0.64,"DDegg2 LSTbjuv.a LSTpjuv",NA,NA,NA
"524",524,"Petrale Sole",0.476,0.3144,28.6634431202453,0.68,"DDegg2 LSTbjuv.b LSTpjuv",NA,NA,NA
"525",525,"Petrale Sole",0.461,0.493,22.7921860327589,0.56,"CSTegg1 DDegg2 LSTpjuv",NA,NA,NA
"526",526,"Petrale Sole",0.523,0.2993,29.7114898888315,0.52,"CSTlarv DDegg2 LSTpjuv",NA,NA,NA
"527",527,"Petrale Sole",0.524,0.3234,28.9036675972764,0.6,"CSTpjuv DDegg2 LSTpjuv",NA,NA,NA
"528",528,"Petrale Sole",0.521,0.3769,27.3317288054575,0.68,"CSTbjuv.a DDegg2 LSTpjuv",NA,NA,NA
"529",529,"Petrale Sole",0.465,0.3961,26.5544829563775,0.76,"CSTbjuv.b DDegg2 LSTpjuv",NA,NA,NA
"530",530,"Petrale Sole",0.496,0.2577,30.1005448883987,0.6,"CSTegg1 DDegg2 LSTbjuv.a",NA,NA,NA
"531",531,"Petrale Sole",0.486,0.1128,33.4359082976017,0.64,"CSTlarv DDegg2 LSTbjuv.a",NA,NA,NA
"532",532,"Petrale Sole",0.483,0.192,31.4314442143061,0.68,"CSTpjuv DDegg2 LSTbjuv.a",NA,NA,NA
"533",533,"Petrale Sole",0.495,0.2404,30.570764256795,0.72,"CSTbjuv.a DDegg2 LSTbjuv.a",NA,NA,NA
"534",534,"Petrale Sole",0.514,0.1689,32.3162886051529,0.64,"CSTbjuv.b DDegg2 LSTbjuv.a",NA,NA,NA
"535",535,"Petrale Sole",0.502,0.2602,29.9123522840168,0.56,"CSTegg1 DDegg2 LSTbjuv.b",NA,NA,NA
"536",536,"Petrale Sole",0.478,0.136,32.7742103259639,0.64,"CSTlarv DDegg2 LSTbjuv.b",NA,NA,NA
"537",537,"Petrale Sole",0.473,0.2063,30.6511505712858,0.72,"CSTpjuv DDegg2 LSTbjuv.b",NA,NA,NA
"538",538,"Petrale Sole",0.49,0.2824,29.3632660319925,0.64,"CSTbjuv.a DDegg2 LSTbjuv.b",NA,NA,NA
"539",539,"Petrale Sole",0.505,0.2271,31.1932476236086,0.6,"CSTbjuv.b DDegg2 LSTbjuv.b",NA,NA,NA
"540",540,"Petrale Sole",0.512,0.2929,29.1562861744101,0.6,"CSTegg1 CSTlarv DDegg2",NA,NA,NA
"541",541,"Petrale Sole",0.493,0.3803,26.0108509388095,0.64,"CSTegg1 CSTpjuv DDegg2",NA,NA,NA
"542",542,"Petrale Sole",0.524,0.4134,25.6160340905426,0.72,"CSTbjuv.a CSTegg1 DDegg2",NA,NA,NA
"543",543,"Petrale Sole",0.484,0.3082,28.5801255213362,0.56,"CSTbjuv.b CSTegg1 DDegg2",NA,NA,NA
"544",544,"Petrale Sole",0.513,0.2571,30.2172912618123,0.68,"CSTbjuv.a CSTlarv DDegg2",NA,NA,NA
"545",545,"Petrale Sole",0.469,0.3201,28.153927387257,0.64,"CSTbjuv.b CSTlarv DDegg2",NA,NA,NA
"546",546,"Petrale Sole",0.491,0.3105,28.4682662459252,0.72,"CSTbjuv.a CSTpjuv DDegg2",NA,NA,NA
"547",547,"Petrale Sole",0.457,0.3768,26.0268419371804,0.8,"CSTbjuv.b CSTpjuv DDegg2",NA,NA,NA
"548",548,"Petrale Sole",0.479,0.3114,28.4453938440599,0.68,"CSTbjuv.a CSTbjuv.b DDegg2",NA,NA,NA
"549",549,"Petrale Sole",0.496,0.2747,29.462167247189,0.6,"DDlarv LSTegg1 MLDegg",NA,NA,NA
"550",550,"Petrale Sole",0.491,0.2848,29.3133338568566,0.6,"DDlarv LSTegg2 MLDegg",NA,NA,NA
"551",551,"Petrale Sole",0.461,0.5216,21.5817963294619,0.6,"DDlarv LSTlarv MLDegg",NA,NA,NA
"552",552,"Petrale Sole",0.519,0.4394,25.8078743817914,0.56,"DDlarv LSTpjuv MLDegg",NA,NA,NA
"553",553,"Petrale Sole",0.475,0.2843,29.2284244618416,0.52,"DDlarv LSTbjuv.a MLDegg",NA,NA,NA
"554",554,"Petrale Sole",0.491,0.2871,29.1115987263304,0.44,"DDlarv LSTbjuv.b MLDegg",NA,NA,NA
"555",555,"Petrale Sole",0.519,0.4644,23.1393740646652,0.52,"CSTegg1 DDlarv MLDegg",NA,NA,NA
"556",556,"Petrale Sole",0.489,0.325,28.6110584588017,0.6,"CSTlarv DDlarv MLDegg",NA,NA,NA
"557",557,"Petrale Sole",0.482,0.351,27.5482828742631,0.6,"CSTpjuv DDlarv MLDegg",NA,NA,NA
"558",558,"Petrale Sole",0.354,0.6514,13.1613509348804,0.72,"CSTbjuv.a DDlarv MLDegg",NA,NA,NA
"559",559,"Petrale Sole",0.464,0.3788,26.6154631628595,0.6,"CSTbjuv.b DDlarv MLDegg",NA,NA,NA
"560",560,"Petrale Sole",0.446,0.514,21.9219756265612,0.6,"DDlarv LSTegg1 LSTlarv",NA,NA,NA
"561",561,"Petrale Sole",0.489,0.4149,26.3182883545379,0.56,"DDlarv LSTegg1 LSTpjuv",NA,NA,NA
"562",562,"Petrale Sole",0.482,0.141,33.1537558506559,0.68,"DDlarv LSTbjuv.a LSTegg1",NA,NA,NA
"563",563,"Petrale Sole",0.485,0.1409,33.0687511338545,0.6,"DDlarv LSTbjuv.b LSTegg1",NA,NA,NA
"564",564,"Petrale Sole",0.456,0.278,29.1875878803352,0.56,"CSTegg1 DDlarv LSTegg1",NA,NA,NA
"565",565,"Petrale Sole",0.472,0.2103,31.6243197121059,0.64,"CSTlarv DDlarv LSTegg1",NA,NA,NA
"566",566,"Petrale Sole",0.459,0.2848,29.199470334587,0.68,"CSTpjuv DDlarv LSTegg1",NA,NA,NA
"567",567,"Petrale Sole",0.409,0.4522,23.1474335616752,0.68,"CSTbjuv.a DDlarv LSTegg1",NA,NA,NA
"568",568,"Petrale Sole",0.474,0.2567,30.0742279851848,0.64,"CSTbjuv.b DDlarv LSTegg1",NA,NA,NA
"569",569,"Petrale Sole",0.442,0.518,21.7313011569394,0.64,"DDlarv LSTegg2 LSTlarv",NA,NA,NA
"570",570,"Petrale Sole",0.475,0.4261,25.8465567261141,0.6,"DDlarv LSTegg2 LSTpjuv",NA,NA,NA
"571",571,"Petrale Sole",0.479,0.1591,32.0941748503666,0.64,"DDlarv LSTbjuv.a LSTegg2",NA,NA,NA
"572",572,"Petrale Sole",0.481,0.1614,32.0262965590958,0.64,"DDlarv LSTbjuv.b LSTegg2",NA,NA,NA
"573",573,"Petrale Sole",0.442,0.3178,27.8657589690058,0.56,"CSTegg1 DDlarv LSTegg2",NA,NA,NA
"574",574,"Petrale Sole",0.479,0.2284,31.0085981993583,0.6,"CSTlarv DDlarv LSTegg2",NA,NA,NA
"575",575,"Petrale Sole",0.463,0.3046,28.5067228403948,0.72,"CSTpjuv DDlarv LSTegg2",NA,NA,NA
"576",576,"Petrale Sole",0.424,0.4261,24.2627056199308,0.64,"CSTbjuv.a DDlarv LSTegg2",NA,NA,NA
"577",577,"Petrale Sole",0.458,0.3058,28.3383415858598,0.6,"CSTbjuv.b DDlarv LSTegg2",NA,NA,NA
"578",578,"Petrale Sole",0.456,0.5109,22.0361509023668,0.52,"DDlarv LSTbjuv.a LSTlarv",NA,NA,NA
"579",579,"Petrale Sole",0.444,0.5104,22.0302183467828,0.56,"DDlarv LSTbjuv.b LSTlarv",NA,NA,NA
"580",580,"Petrale Sole",0.416,0.5661,19.1670812462508,0.64,"CSTegg1 DDlarv LSTlarv",NA,NA,NA
"581",581,"Petrale Sole",0.482,0.5124,22.0162486124726,0.56,"CSTegg2 DDlarv LSTlarv",NA,NA,NA
"582",582,"Petrale Sole",0.446,0.5356,20.8587928198975,0.48,"CSTlarv DDlarv LSTlarv",NA,NA,NA
"583",583,"Petrale Sole",0.461,0.548,20.1650677801763,0.52,"CSTpjuv DDlarv LSTlarv",NA,NA,NA
"584",584,"Petrale Sole",0.371,0.7365,8.17672438030577,0.68,"CSTbjuv.a DDlarv LSTlarv",NA,NA,NA
"585",585,"Petrale Sole",0.403,0.5715,18.8476621343112,0.64,"CSTbjuv.b DDlarv LSTlarv",NA,NA,NA
"586",586,"Petrale Sole",0.484,0.4133,26.3577730082943,0.56,"DDlarv LSTbjuv.a LSTpjuv",NA,NA,NA
"587",587,"Petrale Sole",0.475,0.413,26.3187171998474,0.56,"DDlarv LSTbjuv.b LSTpjuv",NA,NA,NA
"588",588,"Petrale Sole",0.445,0.497,22.7222276872824,0.6,"CSTegg1 DDlarv LSTpjuv",NA,NA,NA
"589",589,"Petrale Sole",0.551,0.4171,26.2532089922713,0.6,"CSTegg2 DDlarv LSTpjuv",NA,NA,NA
"590",590,"Petrale Sole",0.485,0.4407,25.2959977443514,0.6,"CSTlarv DDlarv LSTpjuv",NA,NA,NA
"591",591,"Petrale Sole",0.491,0.4552,24.5758975699865,0.68,"CSTpjuv DDlarv LSTpjuv",NA,NA,NA
"592",592,"Petrale Sole",0.426,0.6209,16.1974602137297,0.72,"CSTbjuv.a DDlarv LSTpjuv",NA,NA,NA
"593",593,"Petrale Sole",0.436,0.495,22.8206810777322,0.68,"CSTbjuv.b DDlarv LSTpjuv",NA,NA,NA
"594",594,"Petrale Sole",0.454,0.256,30.1049377495328,0.64,"CSTegg1 DDlarv LSTbjuv.a",NA,NA,NA
"595",595,"Petrale Sole",0.556,0.1875,32.252635425039,0.68,"CSTegg2 DDlarv LSTbjuv.a",NA,NA,NA
"596",596,"Petrale Sole",0.454,0.2113,31.5608398605817,0.64,"CSTlarv DDlarv LSTbjuv.a",NA,NA,NA
"597",597,"Petrale Sole",0.447,0.2803,29.3882328989006,0.64,"CSTpjuv DDlarv LSTbjuv.a",NA,NA,NA
"598",598,"Petrale Sole",0.404,0.4215,24.4282480012593,0.64,"CSTbjuv.a DDlarv LSTbjuv.a",NA,NA,NA
"599",599,"Petrale Sole",0.491,0.2634,30.200195018118,0.64,"CSTbjuv.b DDlarv LSTbjuv.a",NA,NA,NA
"600",600,"Petrale Sole",0.462,0.257,29.9714289148627,0.56,"CSTegg1 DDlarv LSTbjuv.b",NA,NA,NA
"601",601,"Petrale Sole",0.566,0.188,32.1456670289997,0.72,"CSTegg2 DDlarv LSTbjuv.b",NA,NA,NA
"602",602,"Petrale Sole",0.457,0.2189,31.1934098645287,0.6,"CSTlarv DDlarv LSTbjuv.b",NA,NA,NA
"603",603,"Petrale Sole",0.448,0.2905,28.8910336006348,0.64,"CSTpjuv DDlarv LSTbjuv.b",NA,NA,NA
"604",604,"Petrale Sole",0.415,0.4301,24.0275937142779,0.68,"CSTbjuv.a DDlarv LSTbjuv.b",NA,NA,NA
"605",605,"Petrale Sole",0.489,0.2764,29.9841186104807,0.6,"CSTbjuv.b DDlarv LSTbjuv.b",NA,NA,NA
"606",606,"Petrale Sole",0.444,0.3012,28.8554637390489,0.6,"CSTegg1 CSTlarv DDlarv",NA,NA,NA
"607",607,"Petrale Sole",0.434,0.3736,26.2149968792755,0.68,"CSTegg1 CSTpjuv DDlarv",NA,NA,NA
"608",608,"Petrale Sole",0.408,0.4884,21.43304130072,0.68,"CSTbjuv.a CSTegg1 DDlarv",NA,NA,NA
"609",609,"Petrale Sole",0.451,0.3076,28.5793114413385,0.64,"CSTbjuv.b CSTegg1 DDlarv",NA,NA,NA
"610",610,"Petrale Sole",0.544,0.2326,31.1422308481944,0.6,"CSTegg2 CSTlarv DDlarv",NA,NA,NA
"611",611,"Petrale Sole",0.53,0.291,29.2062828857771,0.64,"CSTegg2 CSTpjuv DDlarv",NA,NA,NA
