"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10","RMSE_combined"
"1",1,"Sablefish",1.604,0.0367,90.6738162246738,0.416666666666667,"DDpre  ",1.40298752,1.2361816,4.995
"2",2,"Sablefish",1.622,0.0018,91.5272743799904,0.375,"Tpre  ",1.5932116,1.33666149,4.657
"3",3,"Sablefish",1.607,0.0728,90.8164599380605,0.25,"DDegg  ",1.57327189,1.35891122,4.843
"4",4,"Sablefish",1.571,0.0316,90.7998623637528,0.416666666666667,"Tspawn  ",1.74392565,1.43421252,4.735
"5",5,"Sablefish",1.624,0.0786,90.6350657270438,0.291666666666667,"DDyolk  ",1.25917847,1.15302798,4.996
"6",6,"Sablefish",1.588,0.0099,91.329711600503,0.333333333333333,"DDlarv  ",1.27779859,1.19580117,4.772
"7",7,"Sablefish",1.675,0.0485,90.3752808562965,0.416666666666667,"DDpjuv  ",1.32763276,1.17233443,5.133
"8",8,"Sablefish",1.714,0.0995,90.3121623984484,0.416666666666667,"DDbjuv  ",1.19005148,1.05893525,4.91
"9",9,"Sablefish",1.529,0.0037,91.4799763278515,0.5,"MLDegg  ",1.04552781,1.16362404,4.328
"10",10,"Sablefish",1.559,0.0019,91.5236645617227,0.375,"LSTegg  ",1.44196766,1.32561473,4.409
"11",11,"Sablefish",1.581,0.0172,91.153570146116,0.291666666666667,"LSTyolk  ",1.30898311,1.51727085,4.49
"12",12,"Sablefish",1.536,0.0389,90.616301499484,0.416666666666667,"LSTlarv  ",1.40298752,1.2361816,4.408
"13",13,"Sablefish",1.54,0.0861,89.4975700566238,0.458333333333333,"LSTpjuv  ",1.74392565,1.43421252,4.275
"14",14,"Sablefish",1.467,0.3005,84.7724932141602,0.583333333333333,"LSTbjuv  ",1.27779859,1.19580117,3.984
"15",15,"Sablefish",1.463,0.1883,87.9460563558878,0.5,"CSTegg  ",1.32763276,1.17233443,4.413
"16",16,"Sablefish",1.484,0.1342,89.5509599023763,0.541666666666667,"CSTyolk  ",1.19005148,1.05893525,4.302
"17",17,"Sablefish",1.537,0.0539,90.4007185871148,0.25,"CSTlarv  ",1.04552781,1.16362404,4.286
"18",18,"Sablefish",1.507,0.15,88.3822029774523,0.583333333333333,"CSTpjuv  ",1.44196766,1.32561473,4.471
"19",19,"Sablefish",1.612,0.066,89.9306044598072,0.541666666666667,"CSTbjuv  ",1.30898311,1.51727085,4.649
"20",20,"Sablefish",1.763,0.0406,92.5736344815525,0.333333333333333,"DDpre Tpre ",1.57327189,1.35891122,5.313
"21",21,"Sablefish",1.696,0.1208,91.6369619491501,0.458333333333333,"DDegg DDpre ",1.74392565,1.43421252,5.021
"22",22,"Sablefish",1.824,0.1423,91.1197108290621,0.416666666666667,"DDpre Tspawn ",1.25917847,1.15302798,5.435
"23",23,"Sablefish",1.715,0.1122,91.7793488702958,0.416666666666667,"DDpre DDyolk ",1.27779859,1.19580117,5.217
"24",24,"Sablefish",1.691,0.0417,92.5466566278173,0.375,"DDlarv DDpre ",1.32763276,1.17233443,4.978
"25",25,"Sablefish",1.636,0.058,92.3227710773609,0.458333333333333,"DDpre MLDegg ",1.19005148,1.05893525,5.059
"26",26,"Sablefish",1.663,0.0387,92.6212399347877,0.375,"DDpre LSTegg ",1.04552781,1.16362404,5.113
"27",27,"Sablefish",1.718,0.0512,92.3087133574095,0.375,"DDpre LSTyolk ",1.44196766,1.32561473,5.223
"28",28,"Sablefish",1.628,0.074,91.7245306273883,0.375,"DDpre LSTlarv ",1.30898311,1.51727085,5.043
"29",29,"Sablefish",1.576,0.1931,89.7182786310075,0.375,"CSTegg DDpre ",1.57327189,1.35891122,4.639
"30",30,"Sablefish",1.584,0.1597,90.7719691718546,0.458333333333333,"CSTyolk DDpre ",1.57327189,1.35891122,4.502
"31",31,"Sablefish",1.581,0.1017,90.9960236420286,0.375,"CSTlarv DDpre ",1.57327189,1.35891122,4.374
"32",32,"Sablefish",1.542,0.1386,89.9890032575945,0.541666666666667,"CSTpjuv DDpre ",1.57327189,1.35891122,4.541
"33",33,"Sablefish",1.659,0.2138,89.0127313106393,0.458333333333333,"CSTbjuv DDpre ",1.57327189,1.35891122,4.743
"34",34,"Sablefish",1.746,0.0523,92.2799631858899,0.416666666666667,"Tpre Tspawn ",1.44196766,1.32561473,4.905
"35",35,"Sablefish",1.92,0.0726,91.7607720064451,0.291666666666667,"DDpjuv Tpre ",1.30898311,1.51727085,5.623
"36",36,"Sablefish",1.883,0.1053,92.1540239127217,0.375,"DDbjuv Tpre ",1.74392565,1.43421252,5.248
"37",37,"Sablefish",1.663,0.0061,93.4237363781935,0.166666666666667,"LSTegg Tpre ",1.74392565,1.43421252,4.617
"38",38,"Sablefish",1.671,0.0204,93.0755586731008,0.25,"LSTyolk Tpre ",1.74392565,1.43421252,4.67
"39",39,"Sablefish",1.619,0.0475,92.4013280623986,0.375,"LSTlarv Tpre ",1.74392565,1.43421252,4.574
"40",40,"Sablefish",1.667,0.0865,91.3977595145096,0.416666666666667,"LSTpjuv Tpre ",1.74392565,1.43421252,4.529
"41",41,"Sablefish",1.499,0.3108,86.4154975839291,0.541666666666667,"LSTbjuv Tpre ",1.44196766,1.32561473,4.048
"42",42,"Sablefish",1.841,0.1936,89.7833121840646,0.375,"CSTegg Tpre ",1.30898311,1.51727085,5.169
"43",43,"Sablefish",1.69,0.1338,91.5303670422443,0.416666666666667,"CSTyolk Tpre ",1.32763276,1.17233443,4.714
"44",44,"Sablefish",1.669,0.0527,92.3964749288579,0.25,"CSTlarv Tpre ",1.19005148,1.05893525,4.55
"45",45,"Sablefish",1.849,0.1486,90.3766812901666,0.5,"CSTpjuv Tpre ",1.04552781,1.16362404,5.155
"46",46,"Sablefish",1.671,0.0663,91.9232196413645,0.541666666666667,"CSTbjuv Tpre ",1.44196766,1.32561473,4.767
"47",47,"Sablefish",1.653,0.1318,91.4409775842581,0.416666666666667,"DDegg Tspawn ",1.30898311,1.51727085,4.935
"48",48,"Sablefish",1.894,0.1468,91.6385560046193,0.333333333333333,"DDbjuv DDegg ",1.27779859,1.19580117,5.27
"49",49,"Sablefish",1.683,0.0769,92.6970117635996,0.208333333333333,"DDegg MLDegg ",1.04552781,1.16362404,4.995
"50",50,"Sablefish",1.635,0.1132,91.9947521808677,0.25,"DDegg LSTegg ",1.44196766,1.32561473,4.899
"51",51,"Sablefish",1.69,0.0663,92.7293645016179,0.0833333333333333,"DDegg LSTyolk ",1.30898311,1.51727085,5.009
"52",52,"Sablefish",1.633,0.064,92.4532351270346,0.291666666666667,"DDegg LSTlarv ",1.32763276,1.17233443,4.895
"53",53,"Sablefish",1.632,0.1298,90.9032612513878,0.375,"DDegg LSTpjuv ",1.04552781,1.16362404,4.893
"54",54,"Sablefish",1.542,0.3037,86.6560286671874,0.583333333333333,"DDegg LSTbjuv ",1.44196766,1.32561473,4.713
"55",55,"Sablefish",1.73,0.2107,89.649704690015,0.375,"CSTegg DDegg ",1.30898311,1.51727085,4.947
"56",56,"Sablefish",1.529,0.2368,89.9236488986992,0.416666666666667,"CSTyolk DDegg ",1.44196766,1.32561473,4.392
"57",57,"Sablefish",1.645,0.1149,91.6902738773746,0.333333333333333,"CSTlarv DDegg ",1.30898311,1.51727085,4.502
"58",58,"Sablefish",1.634,0.2022,89.6644173725192,0.458333333333333,"CSTpjuv DDegg ",1.44196766,1.32561473,4.725
"59",59,"Sablefish",1.69,0.0759,91.6742970471973,0.416666666666667,"CSTbjuv DDegg ",1.30898311,1.51727085,4.805
"60",60,"Sablefish",1.625,0.1662,90.6336187070887,0.458333333333333,"DDyolk Tspawn ",1.74392565,1.43421252,4.998
"61",61,"Sablefish",1.685,0.0636,92.5336643604755,0.375,"DDlarv Tspawn ",1.27779859,1.19580117,4.966
"62",62,"Sablefish",2.059,0.0733,91.7434487334248,0.541666666666667,"DDpjuv Tspawn ",1.32763276,1.17233443,5.901
"63",63,"Sablefish",1.879,0.1525,90.9707272251325,0.458333333333333,"DDbjuv Tspawn ",1.19005148,1.05893525,5.24
"64",64,"Sablefish",1.599,0.0367,92.6715860943552,0.5,"MLDegg Tspawn ",1.04552781,1.16362404,4.468
"65",65,"Sablefish",1.623,0.0321,92.7864459739569,0.416666666666667,"LSTegg Tspawn ",1.44196766,1.32561473,4.537
"66",66,"Sablefish",1.635,0.0465,92.4270671060539,0.5,"LSTyolk Tspawn ",1.30898311,1.51727085,4.598
"67",67,"Sablefish",1.604,0.0675,91.8918531889707,0.541666666666667,"LSTlarv Tspawn ",1.74392565,1.43421252,4.544
"68",68,"Sablefish",1.588,0.1616,89.6485480415013,0.541666666666667,"LSTpjuv Tspawn ",1.74392565,1.43421252,4.371
"69",69,"Sablefish",1.572,0.3666,84.4230534091551,0.541666666666667,"LSTbjuv Tspawn ",1.74392565,1.43421252,4.194
"70",70,"Sablefish",1.53,0.2101,89.2223779145399,0.333333333333333,"CSTegg Tspawn ",1.74392565,1.43421252,4.547
"71",71,"Sablefish",1.543,0.1611,90.7687063054054,0.583333333333333,"CSTyolk Tspawn ",1.44196766,1.32561473,4.42
"72",72,"Sablefish",1.585,0.0804,91.55827079894,0.458333333333333,"CSTlarv Tspawn ",1.30898311,1.51727085,4.382
"73",73,"Sablefish",1.564,0.2159,88.5085472044426,0.625,"CSTpjuv Tspawn ",1.27779859,1.19580117,4.585
"74",74,"Sablefish",1.668,0.0924,91.2427992049087,0.416666666666667,"CSTbjuv Tspawn ",1.04552781,1.16362404,4.761
"75",75,"Sablefish",1.892,0.1505,91.3572874503086,0.375,"DDbjuv DDyolk ",1.44196766,1.32561473,5.266
"76",76,"Sablefish",1.676,0.0802,92.5730372089428,0.291666666666667,"DDyolk MLDegg ",1.30898311,1.51727085,5.1
"77",77,"Sablefish",1.686,0.0972,92.2720571478428,0.25,"DDyolk LSTegg ",1.32763276,1.17233443,5.12
"78",78,"Sablefish",1.718,0.0734,92.5664075550421,0.208333333333333,"DDyolk LSTyolk ",1.04552781,1.16362404,5.184
"79",79,"Sablefish",1.664,0.0771,92.3100731154528,0.333333333333333,"DDyolk LSTlarv ",1.44196766,1.32561473,5.076
"80",80,"Sablefish",1.642,0.1144,90.9668144318505,0.458333333333333,"DDyolk LSTpjuv ",1.30898311,1.51727085,5.032
"81",81,"Sablefish",1.578,0.3023,86.7128480235121,0.541666666666667,"DDyolk LSTbjuv ",1.44196766,1.32561473,4.904
"82",82,"Sablefish",1.639,0.2254,89.331849311652,0.416666666666667,"CSTegg DDyolk ",1.30898311,1.51727085,4.765
"83",83,"Sablefish",1.564,0.2455,89.6831116597647,0.416666666666667,"CSTyolk DDyolk ",1.44196766,1.32561473,4.462
"84",84,"Sablefish",1.661,0.1186,91.4348160823348,0.375,"CSTlarv DDyolk ",1.30898311,1.51727085,4.534
"85",85,"Sablefish",1.646,0.1985,89.6347600632711,0.458333333333333,"CSTpjuv DDyolk ",1.57327189,1.35891122,4.749
"86",86,"Sablefish",1.686,0.0938,91.2053096653292,0.416666666666667,"CSTbjuv DDyolk ",1.57327189,1.35891122,4.797
"87",87,"Sablefish",1.85,0.1476,91.1750085812586,0.416666666666667,"DDbjuv DDlarv ",1.57327189,1.35891122,5.182
"88",88,"Sablefish",1.658,0.0118,93.3143014457291,0.291666666666667,"DDlarv MLDegg ",1.57327189,1.35891122,4.912
"89",89,"Sablefish",1.662,0.01,93.3289727442833,0.291666666666667,"DDlarv LSTegg ",1.57327189,1.35891122,4.92
"90",90,"Sablefish",1.662,0.0219,93.0388713866572,0.25,"DDlarv LSTyolk ",1.44196766,1.32561473,4.92
"91",91,"Sablefish",1.603,0.0392,92.6100086754239,0.291666666666667,"DDlarv LSTlarv ",1.30898311,1.51727085,4.802
"92",92,"Sablefish",1.588,0.1033,90.9538060048968,0.541666666666667,"DDlarv LSTpjuv ",1.74392565,1.43421252,4.772
"93",93,"Sablefish",1.54,0.3017,86.7154957302952,0.583333333333333,"DDlarv LSTbjuv ",1.74392565,1.43421252,4.676
"94",94,"Sablefish",1.538,0.2066,89.3666602468402,0.458333333333333,"CSTegg DDlarv ",1.74392565,1.43421252,4.563
"95",95,"Sablefish",1.595,0.1847,90.9575243801437,0.333333333333333,"CSTyolk DDlarv ",1.74392565,1.43421252,4.524
"96",96,"Sablefish",1.628,0.0601,92.0830649503261,0.333333333333333,"CSTlarv DDlarv ",1.74392565,1.43421252,4.468
"97",97,"Sablefish",1.607,0.1604,90.1213334833495,0.5,"CSTpjuv DDlarv ",1.44196766,1.32561473,4.671
"98",98,"Sablefish",1.64,0.0907,91.2879878343499,0.5,"CSTbjuv DDlarv ",1.30898311,1.51727085,4.705
"99",99,"Sablefish",1.71,0.0513,92.3058942226377,0.375,"DDpjuv MLDegg ",1.32763276,1.17233443,5.203
"100",100,"Sablefish",1.736,0.0486,92.3748659152389,0.375,"DDpjuv LSTegg ",1.19005148,1.05893525,5.255
"101",101,"Sablefish",1.785,0.0609,92.0613455787141,0.416666666666667,"DDpjuv LSTyolk ",1.04552781,1.16362404,5.353
"102",102,"Sablefish",1.698,0.0733,91.7418243156829,0.375,"DDpjuv LSTlarv ",1.44196766,1.32561473,5.179
"103",103,"Sablefish",1.741,0.0953,91.165576104874,0.416666666666667,"DDpjuv LSTpjuv ",1.30898311,1.51727085,5.265
"104",104,"Sablefish",1.529,0.3818,85.287754167376,0.541666666666667,"DDpjuv LSTbjuv ",1.27779859,1.19580117,4.841
"105",105,"Sablefish",1.6,0.1971,89.4796228903685,0.333333333333333,"CSTegg DDpjuv ",1.04552781,1.16362404,4.687
"106",106,"Sablefish",1.7,0.1399,91.1688798518043,0.333333333333333,"CSTyolk DDpjuv ",1.44196766,1.32561473,4.734
"107",107,"Sablefish",1.627,0.0998,91.0463340764213,0.375,"CSTlarv DDpjuv ",1.30898311,1.51727085,4.466
"108",108,"Sablefish",1.715,0.2871,88.8381785960637,0.416666666666667,"CSTpjuv DDpjuv ",1.32763276,1.17233443,4.887
"109",109,"Sablefish",1.733,0.1136,91.967936893624,0.416666666666667,"DDbjuv MLDegg ",1.04552781,1.16362404,4.948
"110",110,"Sablefish",1.76,0.1021,92.2203334096784,0.333333333333333,"DDbjuv LSTegg ",1.44196766,1.32561473,5.002
"111",111,"Sablefish",1.77,0.1168,91.8274043631264,0.333333333333333,"DDbjuv LSTyolk ",1.30898311,1.51727085,5.022
"112",112,"Sablefish",1.723,0.1352,91.3121879607949,0.333333333333333,"DDbjuv LSTlarv ",1.44196766,1.32561473,4.928
"113",113,"Sablefish",1.701,0.1487,90.6259435797266,0.458333333333333,"DDbjuv LSTpjuv ",1.30898311,1.51727085,4.884
"114",114,"Sablefish",1.76,0.3394,86.8886892823672,0.625,"CSTegg DDbjuv ",1.44196766,1.32561473,5.007
"115",115,"Sablefish",1.667,0.3492,86.7434410818753,0.583333333333333,"CSTyolk DDbjuv ",1.30898311,1.51727085,4.668
"116",116,"Sablefish",1.706,0.1989,90.428319751408,0.333333333333333,"CSTlarv DDbjuv ",1.57327189,1.35891122,4.624
"117",117,"Sablefish",1.608,0.2222,88.789647194629,0.458333333333333,"CSTpjuv DDbjuv ",1.57327189,1.35891122,4.673
"118",118,"Sablefish",1.61,0.0173,93.1511844712561,0.333333333333333,"LSTyolk MLDegg ",1.57327189,1.35891122,4.548
"119",119,"Sablefish",1.579,0.0406,92.5753906987268,0.333333333333333,"LSTlarv MLDegg ",1.44196766,1.32561473,4.494
"120",120,"Sablefish",1.571,0.0923,91.3346076113173,0.5,"LSTpjuv MLDegg ",1.30898311,1.51727085,4.337
"121",121,"Sablefish",1.52,0.3003,86.7653914906294,0.583333333333333,"LSTbjuv MLDegg ",1.57327189,1.35891122,4.09
"122",122,"Sablefish",1.416,0.2573,87.9628940548348,0.458333333333333,"CSTegg MLDegg ",1.57327189,1.35891122,4.319
"123",123,"Sablefish",1.519,0.1369,91.4486114861085,0.5,"CSTyolk MLDegg ",1.44196766,1.32561473,4.372
"124",124,"Sablefish",1.574,0.0506,92.4012797998243,0.333333333333333,"CSTlarv MLDegg ",1.30898311,1.51727085,4.36
"125",125,"Sablefish",1.543,0.1594,90.1630969314593,0.541666666666667,"CSTpjuv MLDegg ",1.57327189,1.35891122,4.543
"126",126,"Sablefish",1.636,0.0728,91.7542868524926,0.416666666666667,"CSTbjuv MLDegg ",1.57327189,1.35891122,4.697
"127",127,"Sablefish",1.599,0.0855,91.4878089740081,0.416666666666667,"LSTegg LSTpjuv ",1.44196766,1.32561473,4.489
"128",128,"Sablefish",1.531,0.3068,86.5513261750489,0.583333333333333,"LSTbjuv LSTegg ",1.30898311,1.51727085,4.112
"129",129,"Sablefish",1.535,0.1976,89.6687903721909,0.375,"CSTegg LSTegg ",1.44196766,1.32561473,4.557
"130",130,"Sablefish",1.551,0.1401,91.3823745881225,0.458333333333333,"CSTyolk LSTegg ",1.30898311,1.51727085,4.436
"131",131,"Sablefish",1.604,0.0501,92.4040596114195,0.25,"CSTlarv LSTegg ",1.44196766,1.32561473,4.42
"132",132,"Sablefish",1.578,0.1537,90.2647371719415,0.416666666666667,"CSTpjuv LSTegg ",1.30898311,1.51727085,4.613
"133",133,"Sablefish",1.665,0.066,91.9305826379269,0.458333333333333,"CSTbjuv LSTegg ",1.74392565,1.43421252,4.755
"134",134,"Sablefish",1.723,0.1062,91.3397801149348,0.333333333333333,"LSTpjuv LSTyolk ",1.74392565,1.43421252,4.641
"135",135,"Sablefish",1.525,0.3719,85.4399766575647,0.541666666666667,"LSTbjuv LSTyolk ",1.74392565,1.43421252,4.1
"136",136,"Sablefish",1.526,0.2054,89.3875040811155,0.458333333333333,"CSTegg LSTyolk ",1.44196766,1.32561473,4.539
"137",137,"Sablefish",1.598,0.1433,91.24655786361,0.416666666666667,"CSTyolk LSTyolk ",1.30898311,1.51727085,4.53
"138",138,"Sablefish",1.677,0.0529,92.2649629438676,0.208333333333333,"CSTlarv LSTyolk ",1.74392565,1.43421252,4.566
"139",139,"Sablefish",1.705,0.2019,89.5619437914298,0.458333333333333,"CSTpjuv LSTyolk ",1.74392565,1.43421252,4.867
"140",140,"Sablefish",1.681,0.0733,91.7428597841551,0.375,"CSTbjuv LSTyolk ",1.44196766,1.32561473,4.787
"141",141,"Sablefish",1.658,0.1284,90.9378998179021,0.458333333333333,"LSTlarv LSTpjuv ",1.30898311,1.51727085,4.652
"142",142,"Sablefish",1.564,0.3043,86.6032759054555,0.541666666666667,"LSTbjuv LSTlarv ",1.74392565,1.43421252,4.178
"143",143,"Sablefish",1.46,0.2621,87.6894417864152,0.5,"CSTegg LSTlarv ",1.74392565,1.43421252,4.407
"144",144,"Sablefish",1.526,0.1703,90.4949882178132,0.583333333333333,"CSTyolk LSTlarv ",1.44196766,1.32561473,4.386
"145",145,"Sablefish",1.612,0.0611,92.0562014125274,0.375,"CSTlarv LSTlarv ",1.30898311,1.51727085,4.436
"146",146,"Sablefish",1.63,0.1823,89.6340223817093,0.5,"CSTpjuv LSTlarv ",1.44196766,1.32561473,4.717
"147",147,"Sablefish",1.675,0.0978,91.0996430008923,0.291666666666667,"CSTbjuv LSTlarv ",1.30898311,1.51727085,4.775
"148",148,"Sablefish",1.623,0.2362,88.442330936348,0.333333333333333,"CSTegg LSTpjuv ",1.44196766,1.32561473,4.733
"149",149,"Sablefish",1.619,0.2381,89.6616440391007,0.25,"CSTyolk LSTpjuv ",1.30898311,1.51727085,4.572
"150",150,"Sablefish",1.654,0.1329,90.8239159035944,0.291666666666667,"CSTlarv LSTpjuv ",1.32763276,1.17233443,4.52
"151",151,"Sablefish",1.88,0.2375,87.9764730616313,0.458333333333333,"CSTbjuv LSTpjuv ",1.04552781,1.16362404,5.185
"152",152,"Sablefish",1.239,0.5429,78.4253059252405,0.625,"CSTegg LSTbjuv ",1.44196766,1.32561473,3.965
"153",153,"Sablefish",1.412,0.4299,83.4092174648277,0.625,"CSTyolk LSTbjuv ",1.30898311,1.51727085,4.158
"154",154,"Sablefish",1.653,0.3287,86.120254179517,0.583333333333333,"CSTlarv LSTbjuv ",1.44196766,1.32561473,4.518
"155",155,"Sablefish",1.546,0.3015,86.5702706227078,0.583333333333333,"CSTpjuv LSTbjuv ",1.30898311,1.51727085,4.549
"156",156,"Sablefish",1.487,0.3846,83.7144745866126,0.416666666666667,"CSTbjuv LSTbjuv ",1.44196766,1.32561473,4.399
"157",157,"Sablefish",1.515,0.2528,87.2956623721506,0.541666666666667,"CSTegg CSTpjuv ",1.30898311,1.51727085,4.517
"158",158,"Sablefish",1.798,0.2744,87.4267975974575,0.5,"CSTbjuv CSTegg ",1.44196766,1.32561473,5.021
"159",159,"Sablefish",1.536,0.251,88.9637538339676,0.5,"CSTpjuv CSTyolk ",1.30898311,1.51727085,4.529
"160",160,"Sablefish",1.671,0.2208,89.1098313700888,0.458333333333333,"CSTbjuv CSTyolk ",1.44196766,1.32561473,4.767
"161",161,"Sablefish",1.723,0.1174,90.7024622451639,0.333333333333333,"CSTbjuv CSTlarv ",1.30898311,1.51727085,4.871
"162",162,"Sablefish",1.993,0.1601,92.6042627739354,0.291666666666667,"DDpre Tpre Tspawn",1.44196766,1.32561473,5.773
"163",163,"Sablefish",1.802,0.0467,94.4229174036794,0.333333333333333,"DDpre LSTegg Tpre",1.30898311,1.51727085,5.391
"164",164,"Sablefish",1.833,0.057,94.1615728781177,0.291666666666667,"DDpre LSTyolk Tpre",1.44196766,1.32561473,5.453
"165",165,"Sablefish",1.743,0.0869,93.3888182347263,0.416666666666667,"DDpre LSTlarv Tpre",1.30898311,1.51727085,5.273
"166",166,"Sablefish",1.977,0.1959,91.6222492828686,0.333333333333333,"CSTegg DDpre Tpre",NA,NA,5.441
"167",167,"Sablefish",1.827,0.1607,92.7020299133201,0.333333333333333,"CSTyolk DDpre Tpre",NA,NA,4.988
"168",168,"Sablefish",1.779,0.1027,92.9688871524181,0.375,"CSTlarv DDpre Tpre",NA,NA,4.77
"169",169,"Sablefish",1.932,0.1389,91.9795015226614,0.5,"CSTpjuv DDpre Tpre",NA,NA,5.321
"170",170,"Sablefish",1.754,0.2284,90.6352948757384,0.416666666666667,"CSTbjuv DDpre Tpre",NA,NA,4.933
"171",171,"Sablefish",1.95,0.1948,92.2819359500166,0.291666666666667,"DDegg DDpre Tspawn",NA,NA,5.529
"172",172,"Sablefish",1.711,0.1492,92.9136904285054,0.375,"DDegg DDpre MLDegg",NA,NA,5.051
"173",173,"Sablefish",1.72,0.1565,92.8225003407741,0.375,"DDegg DDpre LSTegg",NA,NA,5.069
"174",174,"Sablefish",1.8,0.1171,93.5611140141222,0.375,"DDegg DDpre LSTyolk",NA,NA,5.229
"175",175,"Sablefish",1.742,0.1137,93.3300290713278,0.333333333333333,"DDegg DDpre LSTlarv",NA,NA,5.113
"176",176,"Sablefish",1.849,0.2226,91.3444144304013,0.333333333333333,"CSTegg DDegg DDpre",NA,NA,5.185
"177",177,"Sablefish",1.602,0.2697,90.8564592590814,0.5,"CSTyolk DDegg DDpre",NA,NA,4.538
"178",178,"Sablefish",1.681,0.1722,92.0710707160391,0.375,"CSTlarv DDegg DDpre",NA,NA,4.574
"179",179,"Sablefish",1.648,0.2095,91.010051519223,0.541666666666667,"CSTpjuv DDegg DDpre",NA,NA,4.753
"180",180,"Sablefish",1.762,0.2221,90.755465993786,0.458333333333333,"CSTbjuv DDegg DDpre",NA,NA,4.949
"181",181,"Sablefish",1.933,0.2172,91.7870179824959,0.458333333333333,"DDpre DDyolk Tspawn",NA,NA,5.653
"182",182,"Sablefish",1.925,0.1418,93.087022489815,0.333333333333333,"DDlarv DDpre Tspawn",NA,NA,5.446
"183",183,"Sablefish",1.86,0.1626,92.5815645163712,0.375,"DDpre MLDegg Tspawn",NA,NA,5.507
"184",184,"Sablefish",1.882,0.1426,93.07953568036,0.416666666666667,"DDpre LSTegg Tspawn",NA,NA,5.551
"185",185,"Sablefish",1.978,0.1425,92.9954887929438,0.333333333333333,"DDpre LSTyolk Tspawn",NA,NA,5.743
"186",186,"Sablefish",1.864,0.1537,92.6026834685945,0.416666666666667,"DDpre LSTlarv Tspawn",NA,NA,5.515
"187",187,"Sablefish",1.805,0.2556,90.5423931700035,0.416666666666667,"CSTegg DDpre Tspawn",NA,NA,5.097
"188",188,"Sablefish",1.845,0.2415,91.3494193187825,0.458333333333333,"CSTyolk DDpre Tspawn",NA,NA,5.024
"189",189,"Sablefish",1.834,0.1676,92.0967533584622,0.291666666666667,"CSTlarv DDpre Tspawn",NA,NA,4.88
"190",190,"Sablefish",1.717,0.2379,90.0465725395793,0.583333333333333,"CSTpjuv DDpre Tspawn",NA,NA,4.891
"191",191,"Sablefish",1.865,0.299,88.6220264112643,0.458333333333333,"CSTbjuv DDpre Tspawn",NA,NA,5.155
"192",192,"Sablefish",1.759,0.1301,93.3361533155131,0.375,"DDpre DDyolk MLDegg",NA,NA,5.305
"193",193,"Sablefish",1.782,0.123,93.5416378912106,0.333333333333333,"DDpre DDyolk LSTegg",NA,NA,5.351
"194",194,"Sablefish",1.819,0.107,93.7228405468893,0.375,"DDpre DDyolk LSTyolk",NA,NA,5.425
"195",195,"Sablefish",1.752,0.1132,93.3673763993509,0.291666666666667,"DDpre DDyolk LSTlarv",NA,NA,5.291
"196",196,"Sablefish",1.755,0.2288,91.1734208200789,0.333333333333333,"CSTegg DDpre DDyolk",NA,NA,4.997
"197",197,"Sablefish",1.653,0.2677,90.9221442162849,0.458333333333333,"CSTyolk DDpre DDyolk",NA,NA,4.64
"198",198,"Sablefish",1.712,0.1662,92.1535397674845,0.375,"CSTlarv DDpre DDyolk",NA,NA,4.636
"199",199,"Sablefish",1.667,0.2042,91.1105370625641,0.5,"CSTpjuv DDpre DDyolk",NA,NA,4.791
"200",200,"Sablefish",1.755,0.22,90.7544419311456,0.458333333333333,"CSTbjuv DDpre DDyolk",NA,NA,4.935
"201",201,"Sablefish",1.774,0.0538,94.3301497917667,0.416666666666667,"DDlarv DDpre MLDegg",NA,NA,5.144
"202",202,"Sablefish",1.763,0.0419,94.5428966940164,0.375,"DDlarv DDpre LSTegg",NA,NA,5.122
"203",203,"Sablefish",1.808,0.053,94.2630428633216,0.333333333333333,"DDlarv DDpre LSTyolk",NA,NA,5.212
"204",204,"Sablefish",1.7,0.0742,93.7193910674884,0.375,"DDlarv DDpre LSTlarv",NA,NA,4.996
"205",205,"Sablefish",1.66,0.2077,91.2559560224039,0.375,"CSTegg DDlarv DDpre",NA,NA,4.807
"206",206,"Sablefish",1.707,0.1949,92.3925022577058,0.375,"CSTyolk DDlarv DDpre",NA,NA,4.748
"207",207,"Sablefish",1.673,0.1086,92.809933793021,0.333333333333333,"CSTlarv DDlarv DDpre",NA,NA,4.558
"208",208,"Sablefish",1.648,0.144,91.88194260478,0.458333333333333,"CSTpjuv DDlarv DDpre",NA,NA,4.753
"209",209,"Sablefish",1.745,0.2273,90.5547993339451,0.458333333333333,"CSTbjuv DDlarv DDpre",NA,NA,4.915
"210",210,"Sablefish",1.761,0.0557,94.1950768509358,0.375,"DDpre LSTyolk MLDegg",NA,NA,5.309
"211",211,"Sablefish",1.697,0.0742,93.7183401792927,0.375,"DDpre LSTlarv MLDegg",NA,NA,5.181
"212",212,"Sablefish",1.512,0.2716,89.4414147429703,0.333333333333333,"CSTegg DDpre MLDegg",NA,NA,4.511
"213",213,"Sablefish",1.636,0.168,92.5000148209091,0.416666666666667,"CSTyolk DDpre MLDegg",NA,NA,4.606
"214",214,"Sablefish",1.624,0.1069,92.8574105648506,0.416666666666667,"CSTlarv DDpre MLDegg",NA,NA,4.46
"215",215,"Sablefish",1.567,0.1507,91.6498731167764,0.541666666666667,"CSTpjuv DDpre MLDegg",NA,NA,4.591
"216",216,"Sablefish",1.663,0.2613,89.6543606592976,0.416666666666667,"CSTbjuv DDpre MLDegg",NA,NA,4.751
