"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10","RMSE_combined"
"408",408,"Yellowtail",0.591,0.0275,33.8350044538624,0.16,"BeutiTUMIpjuv CSTlarv DDlarv",0.32689956,0.35282624,2.215
"409",409,"Yellowtail",0.507,0.0552,33.1106329506801,0.32,"BeutiSTIpjuv CSTlarv DDlarv",0.32596746,0.3294355,2.225
"410",410,"Yellowtail",0.454,0.1457,31.8880520974598,0.48,"CSTpjuv DDlarv LSTlarv",0.38439525,0.41864256,2.477
"411",411,"Yellowtail",0.434,0.2285,28.1536200732163,0.52,"CSTpjuv DDlarv oni_pjuv",0.32689956,0.35282624,2.437
"412",412,"Yellowtail",0.448,0.2047,30.2504091610515,0.4,"CSTpjuv CutiSTIpjuv DDlarv",0.32596746,0.3294355,2.465
"413",413,"Yellowtail",0.473,0.0114,34.2453808010254,0.32,"CSTpjuv CutiTUMIpjuv DDlarv",0.38439525,0.41864256,2.515
"414",414,"Yellowtail",0.511,0.0352,33.9062332718472,0.28,"BeutiTUMIpjuv CSTpjuv DDlarv",0.32689956,0.35282624,2.055
"415",415,"Yellowtail",0.477,0.0387,33.5442884059475,0.4,"BeutiSTIpjuv CSTpjuv DDlarv",0.38439525,0.41864256,2.165
"416",416,"Yellowtail",0.456,0.1478,31.7518852683333,0.48,"DDlarv LSTlarv LSTpjuv",0.32689956,0.35282624,1.991
"417",417,"Yellowtail",0.457,0.2174,29.4126242225494,0.44,"DDlarv LSTlarv oni_pjuv",0.38439525,0.41864256,1.993
"418",418,"Yellowtail",0.474,0.2608,28.9972041808423,0.48,"CutiSTIpjuv DDlarv LSTlarv",0.32613274,0.34545079,2.17
"419",419,"Yellowtail",0.478,0.1383,32.1249002436445,0.44,"CutiTUMIpjuv DDlarv LSTlarv",0.32613274,0.34545079,1.982
"420",420,"Yellowtail",0.501,0.1858,31.4346286218237,0.4,"BeutiTUMIpjuv DDlarv LSTlarv",0.32613274,0.34545079,2.035
"421",421,"Yellowtail",0.476,0.1628,31.2084814498851,0.56,"BeutiSTIpjuv DDlarv LSTlarv",0.32613274,0.34545079,2.163
"422",422,"Yellowtail",0.395,0.3049,26.1870103581015,0.6,"DDlarv LSTpjuv oni_pjuv",0.32613274,0.34545079,1.869
"423",423,"Yellowtail",0.423,0.2727,28.1915025420434,0.52,"CutiSTIpjuv DDlarv LSTpjuv",0.32613274,0.34545079,2.068
"424",424,"Yellowtail",0.469,0.0194,34.0410758711929,0.36,"CutiTUMIpjuv DDlarv LSTpjuv",0.32613274,0.34545079,1.964
"425",425,"Yellowtail",0.539,0.0256,33.9557808167706,0.32,"BeutiTUMIpjuv DDlarv LSTpjuv",0.32689956,0.35282624,2.111
"426",426,"Yellowtail",0.471,0.0476,33.3127833550482,0.32,"BeutiSTIpjuv DDlarv LSTpjuv",0.32296771,0.35184824,2.153
"427",427,"Yellowtail",0.422,0.3038,26.8150822448649,0.56,"CutiSTIpjuv DDlarv oni_pjuv",0.32296771,0.35184824,2.066
"428",428,"Yellowtail",0.466,0.2324,29.0740143884813,0.52,"CutiTUMIpjuv DDlarv oni_pjuv",0.32296771,0.35184824,1.958
"429",429,"Yellowtail",0.455,0.2686,28.0593714415056,0.48,"BeutiTUMIpjuv DDlarv oni_pjuv",0.32296771,0.35184824,1.943
"430",430,"Yellowtail",0.439,0.2032,29.081889064973,0.52,"BeutiSTIpjuv DDlarv oni_pjuv",0.32296771,0.35184824,2.089
"431",431,"Yellowtail",0.479,0.1904,30.6500320175995,0.52,"CutiSTIpjuv CutiTUMIpjuv DDlarv",0.38439525,0.41864256,2.18
"432",432,"Yellowtail",0.58,0.0234,34.2245109223766,0.2,"BeutiTUMIpjuv CutiTUMIpjuv DDlarv",0.32689956,0.35282624,2.193
"433",433,"Yellowtail",0.499,0.0338,33.6728871394216,0.32,"BeutiSTIpjuv CutiTUMIpjuv DDlarv",0.31581294,0.37713642,2.209
"434",434,"Yellowtail",0.535,0.0576,33.0492899310685,0.44,"BeutiSTIpjuv BeutiTUMIpjuv DDlarv",0.38439525,0.41864256,2.281
"435",435,"Yellowtail",0.434,0.2977,26.7638031192637,0.44,"DDpjuv MLDpart MLDpjuv",0.32689956,0.35282624,1.913
"436",436,"Yellowtail",0.47,0.1782,29.6241274711519,0.48,"CSTlarv DDpjuv MLDpart",0.31581294,0.37713642,1.956
"437",437,"Yellowtail",0.47,0.1989,29.518699074209,0.48,"CSTpjuv DDpjuv MLDpart",0.38439525,0.41864256,2.509
"438",438,"Yellowtail",0.47,0.2218,28.2627731839815,0.56,"DDpjuv LSTpjuv MLDpart",0.32689956,0.35282624,1.985
"439",439,"Yellowtail",0.478,0.2053,28.7861758172799,0.44,"DDpjuv MLDpart oni_pjuv",0.31581294,0.37713642,2.001
"440",440,"Yellowtail",0.492,0.1628,30.0887444101256,0.4,"CutiTUMIpjuv DDpjuv MLDpart",0.38439525,0.41864256,2.01
"441",441,"Yellowtail",0.472,0.1708,29.8500316216185,0.6,"BeutiSTIpjuv DDpjuv MLDpart",0.32689956,0.35282624,2.155
"442",442,"Yellowtail",0.43,0.297,26.5830362652423,0.52,"DDpjuv MLDlarv MLDpjuv",0.38439525,0.41864256,1.905
"443",443,"Yellowtail",0.474,0.2027,28.8677377825308,0.44,"CSTlarv DDpjuv MLDlarv",0.32689956,0.35282624,1.964
"444",444,"Yellowtail",0.453,0.1918,29.2064910218133,0.48,"CSTpjuv DDpjuv MLDlarv",0.38439525,0.41864256,2.475
"445",445,"Yellowtail",0.447,0.244,27.5398462736821,0.64,"DDpjuv LSTpjuv MLDlarv",0.32613274,0.34545079,1.939
"446",446,"Yellowtail",0.46,0.2171,28.4128859295804,0.48,"DDpjuv MLDlarv oni_pjuv",0.32613274,0.34545079,1.965
"447",447,"Yellowtail",0.504,0.1881,29.4909492803889,0.52,"CutiTUMIpjuv DDpjuv MLDlarv",0.32613274,0.34545079,2.034
"448",448,"Yellowtail",0.471,0.2006,28.9334887891294,0.48,"BeutiSTIpjuv DDpjuv MLDlarv",0.32613274,0.34545079,2.153
"449",449,"Yellowtail",0.522,0.0565,33.4455782555425,0.16,"CSTlarv DDpjuv MLDpjuv",0.32613274,0.34545079,2.06
"450",450,"Yellowtail",0.485,0.0381,33.5596963208008,0.32,"CSTpjuv DDpjuv MLDpjuv",0.32613274,0.34545079,2.539
"451",451,"Yellowtail",0.455,0.2821,27.8468427376436,0.64,"DDpjuv LSTlarv MLDpjuv",0.32689956,0.35282624,1.955
"452",452,"Yellowtail",0.485,0.053,33.1697963719316,0.36,"DDpjuv LSTpjuv MLDpjuv",0.32613274,0.34545079,2.015
"453",453,"Yellowtail",0.435,0.2628,26.9089494655646,0.52,"DDpjuv MLDpjuv oni_pjuv",0.32613274,0.34545079,1.915
"454",454,"Yellowtail",0.497,0.0347,33.6493163972464,0.36,"CutiTUMIpjuv DDpjuv MLDpjuv",0.32689956,0.35282624,2.02
"455",455,"Yellowtail",0.498,0.0433,33.4243864257549,0.28,"BeutiSTIpjuv DDpjuv MLDpjuv",0.32613274,0.34545079,2.207
"456",456,"Yellowtail",0.5,0.028,33.82134673593,0.24,"CSTlarv CSTpjuv DDpjuv",0.32613274,0.34545079,2.016
"457",457,"Yellowtail",0.493,0.0429,33.434990790486,0.28,"CSTlarv DDpjuv LSTpjuv",0.32689956,0.35282624,2.002
"458",458,"Yellowtail",0.476,0.1709,29.8457202063819,0.44,"CSTlarv DDpjuv oni_pjuv",0.32613274,0.34545079,1.968
"459",459,"Yellowtail",0.517,0.0158,34.1324113084804,0.24,"CSTlarv CutiTUMIpjuv DDpjuv",0.32613274,0.34545079,2.05
"460",460,"Yellowtail",0.535,0.0401,33.5093743938029,0.16,"BeutiSTIpjuv CSTlarv DDpjuv",0.32689956,0.35282624,2.281
"461",461,"Yellowtail",0.478,0.1705,31.2303256234728,0.56,"CSTpjuv DDpjuv LSTlarv",0.32613274,0.34545079,2.525
"462",462,"Yellowtail",0.431,0.2535,27.7103196610866,0.52,"CSTpjuv DDpjuv oni_pjuv",0.32689956,0.35282624,2.431
"463",463,"Yellowtail",0.48,0.0194,34.0422384835695,0.28,"CSTpjuv CutiTUMIpjuv DDpjuv",0.32613274,0.34545079,2.529
"464",464,"Yellowtail",0.492,0.0347,33.647849227233,0.32,"BeutiSTIpjuv CSTpjuv DDpjuv",0.32296771,0.35184824,2.195
"465",465,"Yellowtail",0.482,0.1915,30.533741553033,0.56,"DDpjuv LSTlarv LSTpjuv",0.38439525,0.41864256,2.009
"466",466,"Yellowtail",0.479,0.2112,29.5553253399399,0.4,"DDpjuv LSTlarv oni_pjuv",0.32689956,0.35282624,2.003
"467",467,"Yellowtail",0.513,0.1817,31.3881450879166,0.44,"CutiTUMIpjuv DDpjuv LSTlarv",0.32296771,0.35184824,2.052
"468",468,"Yellowtail",0.53,0.1719,31.0036181688198,0.48,"BeutiSTIpjuv DDpjuv LSTlarv",0.38439525,0.41864256,2.271
"469",469,"Yellowtail",0.406,0.2906,26.6726632422166,0.6,"DDpjuv LSTpjuv oni_pjuv",0.32689956,0.35282624,1.857
"470",470,"Yellowtail",0.48,0.0354,33.6298135368446,0.32,"CutiTUMIpjuv DDpjuv LSTpjuv",0.32296771,0.35184824,1.986
"471",471,"Yellowtail",0.483,0.1005,32.7678411035951,0.32,"BeutiSTIpjuv DDpjuv LSTpjuv",0.38439525,0.41864256,2.177
"472",472,"Yellowtail",0.468,0.2076,29.6291499803773,0.48,"CutiTUMIpjuv DDpjuv oni_pjuv",0.32689956,0.35282624,1.962
"473",473,"Yellowtail",0.447,0.2107,28.7541207425059,0.48,"BeutiSTIpjuv DDpjuv oni_pjuv",0.38439525,0.41864256,2.105
"474",474,"Yellowtail",0.527,0.0281,33.8306257385299,0.24,"BeutiSTIpjuv CutiTUMIpjuv DDpjuv",0.32689956,0.35282624,2.265
"475",475,"Yellowtail",0.463,0.0881,32.2317810647912,0.48,"DDben MLDpjuv Tcop",0.38439525,0.41864256,1.965
"476",476,"Yellowtail",0.474,0.0852,32.3058217920189,0.4,"CSTlarv DDben Tcop",0.38439525,0.41864256,1.964
"477",477,"Yellowtail",0.51,0.065,33.2280001219786,0.36,"CSTpjuv DDben Tcop",0.32689956,0.35282624,2.589
"478",478,"Yellowtail",0.457,0.07,32.7640864636363,0.44,"DDben LSTpjuv Tcop",0.38439525,0.41864256,1.953
"479",479,"Yellowtail",0.456,0.1883,30.7973586531269,0.52,"DDben oni_pre Tcop",0.32689956,0.35282624,1.951
"480",480,"Yellowtail",0.451,0.283,28.8781808130691,0.44,"CutiSTIpjuv DDben Tcop",0.38439525,0.41864256,2.124
"481",481,"Yellowtail",0.492,0.0523,33.6091146085583,0.24,"CutiTUMIpjuv DDben Tcop",0.32689956,0.35282624,2.01
"482",482,"Yellowtail",0.522,0.0649,33.3999713330768,0.24,"BeutiTUMIpjuv DDben Tcop",NA,NA,2.077
"483",483,"Yellowtail",0.468,0.0886,32.7672548058973,0.28,"BeutiSTIpjuv DDben Tcop",NA,NA,2.147
"484",484,"Yellowtail",0.454,0.2114,28.9363182309809,0.6,"DDben MLDlarv Tpart",NA,NA,1.947
"485",485,"Yellowtail",0.464,0.0379,33.5649829812017,0.36,"DDben MLDpjuv Tpart",NA,NA,1.967
"486",486,"Yellowtail",0.498,0.0186,34.0616591134342,0.24,"CSTlarv DDben Tpart",NA,NA,2.012
"487",487,"Yellowtail",0.475,0.0177,34.0858370512458,0.24,"CSTpjuv DDben Tpart",NA,NA,2.519
"488",488,"Yellowtail",0.462,0.2138,31.0441188139346,0.32,"DDben LSTlarv Tpart",NA,NA,1.963
"489",489,"Yellowtail",0.464,0.0328,33.697541320239,0.32,"DDben LSTpjuv Tpart",NA,NA,1.967
"490",490,"Yellowtail",0.463,0.1959,30.5510588968343,0.48,"CutiSTIpjuv DDben Tpart",NA,NA,2.148
"491",491,"Yellowtail",0.482,0.0018,34.4870496062949,0.16,"CutiTUMIpjuv DDben Tpart",NA,NA,1.99
"492",492,"Yellowtail",0.523,0.0223,34.1337847043212,0.28,"BeutiTUMIpjuv DDben Tpart",NA,NA,2.079
"493",493,"Yellowtail",0.476,0.0283,33.8130124871717,0.28,"BeutiSTIpjuv DDben Tpart",NA,NA,2.163
"494",494,"Yellowtail",0.512,0.1996,29.3236070540554,0.48,"DDben MLDpart MLDpjuv",NA,NA,2.063
"495",495,"Yellowtail",0.485,0.1612,30.1374241351332,0.48,"CSTlarv DDben MLDpart",NA,NA,1.986
"496",496,"Yellowtail",0.494,0.2005,30.3829074734492,0.48,"CSTpjuv DDben MLDpart",NA,NA,2.557
"497",497,"Yellowtail",0.445,0.1678,30.4558332242748,0.36,"DDben LSTpjuv MLDpart",NA,NA,1.929
"498",498,"Yellowtail",0.43,0.2084,29.3125352623833,0.4,"DDben MLDpart oni_pre",NA,NA,1.899
"499",499,"Yellowtail",0.423,0.3003,26.9258205526876,0.52,"DDben MLDpart oni_larv",NA,NA,1.885
"500",500,"Yellowtail",0.434,0.1734,30.325948227637,0.36,"DDben MLDpart pdo_larv",NA,NA,1.907
"501",501,"Yellowtail",0.454,0.2795,28.3047405050054,0.44,"CutiSTIpjuv DDben MLDpart",NA,NA,2.13
"502",502,"Yellowtail",0.466,0.1572,31.0640925409218,0.4,"CutiTUMIpjuv DDben MLDpart",NA,NA,1.958
"503",503,"Yellowtail",0.606,0.1617,31.043508131163,0.4,"BeutiTUMIpjuv DDben MLDpart",NA,NA,2.245
"504",504,"Yellowtail",0.444,0.208,29.6503108788651,0.52,"BeutiSTIpjuv DDben MLDpart",NA,NA,2.099
"505",505,"Yellowtail",0.424,0.2551,27.7889287775681,0.6,"DDben MLDlarv MLDpjuv",NA,NA,1.887
"506",506,"Yellowtail",0.456,0.205,29.0240982203219,0.4,"CSTlarv DDben MLDlarv",NA,NA,1.928
"507",507,"Yellowtail",0.476,0.2202,29.2849139888935,0.48,"CSTpjuv DDben MLDlarv",NA,NA,2.521
"508",508,"Yellowtail",0.421,0.231,28.7340869809025,0.36,"DDben LSTpjuv MLDlarv",NA,NA,1.881
"509",509,"Yellowtail",0.431,0.2171,28.8775081509738,0.48,"DDben MLDlarv oni_pre",NA,NA,1.901
"510",510,"Yellowtail",0.442,0.2855,27.2853947817252,0.44,"DDben MLDlarv oni_larv",NA,NA,1.923
"511",511,"Yellowtail",0.445,0.2125,29.3830863764021,0.52,"DDben MLDlarv pdo_larv",NA,NA,1.929
"512",512,"Yellowtail",0.437,0.3052,27.2068077364796,0.4,"CutiSTIpjuv DDben MLDlarv",NA,NA,2.096
"513",513,"Yellowtail",0.439,0.2125,29.5877309217529,0.52,"CutiTUMIpjuv DDben MLDlarv",NA,NA,1.904
"514",514,"Yellowtail",0.489,0.2451,29.0749622475369,0.44,"BeutiTUMIpjuv DDben MLDlarv",NA,NA,2.011
"515",515,"Yellowtail",0.432,0.2784,27.98365370555,0.44,"BeutiSTIpjuv DDben MLDlarv",NA,NA,2.075
"516",516,"Yellowtail",0.505,0.048,33.4310263846003,0.2,"CSTlarv DDben MLDpjuv",NA,NA,2.026
"517",517,"Yellowtail",0.458,0.0471,33.3259368775793,0.36,"CSTpjuv DDben MLDpjuv",NA,NA,2.485
"518",518,"Yellowtail",0.428,0.3451,26.3734031440917,0.72,"DDben LSTlarv MLDpjuv",NA,NA,1.895
"519",519,"Yellowtail",0.469,0.0619,32.9326292885882,0.32,"DDben LSTpjuv MLDpjuv",NA,NA,1.977
"520",520,"Yellowtail",0.459,0.2202,29.9054875785013,0.56,"DDben MLDpjuv oni_pre",NA,NA,1.957
"521",521,"Yellowtail",0.45,0.3241,27.1071668217116,0.52,"DDben MLDpjuv oni_larv",NA,NA,1.939
"522",522,"Yellowtail",0.459,0.0428,33.436785368656,0.36,"DDben MLDpjuv pdo_larv",NA,NA,1.957
"523",523,"Yellowtail",0.462,0.1939,30.5859578654064,0.48,"CutiSTIpjuv DDben MLDpjuv",NA,NA,2.146
"524",524,"Yellowtail",0.465,0.0372,33.5830663935641,0.36,"CutiTUMIpjuv DDben MLDpjuv",NA,NA,1.956
"525",525,"Yellowtail",0.518,0.0425,33.4452629357996,0.28,"BeutiTUMIpjuv DDben MLDpjuv",NA,NA,2.069
"526",526,"Yellowtail",0.466,0.046,33.3548781397167,0.32,"BeutiSTIpjuv DDben MLDpjuv",NA,NA,2.143
"527",527,"Yellowtail",0.499,0.0351,33.6378881064275,0.24,"CSTlarv CSTpjuv DDben",NA,NA,2.014
"528",528,"Yellowtail",0.482,0.0503,33.2405152376135,0.28,"CSTlarv DDben LSTpjuv",NA,NA,1.98
"529",529,"Yellowtail",0.462,0.2058,30.3726675919568,0.44,"CSTlarv DDben oni_pre",NA,NA,1.94
"530",530,"Yellowtail",0.434,0.2789,28.0881443640693,0.52,"CSTlarv DDben oni_larv",NA,NA,1.884
"531",531,"Yellowtail",0.493,0.0251,33.8955369921738,0.2,"CSTlarv DDben pdo_larv",NA,NA,2.002
"532",532,"Yellowtail",0.488,0.3155,28.2971358408103,0.36,"CSTlarv CutiSTIpjuv DDben",NA,NA,1.992
"533",533,"Yellowtail",0.528,0.0161,34.1253547289478,0.24,"CSTlarv CutiTUMIpjuv DDben",NA,NA,2.072
"534",534,"Yellowtail",0.583,0.0283,33.8142412223453,0.24,"BeutiTUMIpjuv CSTlarv DDben",NA,NA,2.199
"535",535,"Yellowtail",0.51,0.0435,33.557963071538,0.16,"BeutiSTIpjuv CSTlarv DDben",NA,NA,2.231
"536",536,"Yellowtail",0.511,0.2355,30.2428824376082,0.56,"CSTpjuv DDben LSTlarv",NA,NA,2.591
"537",537,"Yellowtail",0.634,0.2038,30.4180593428947,0.52,"CSTpjuv DDben oni_pre",NA,NA,2.837
"538",538,"Yellowtail",0.624,0.279,28.0752177691143,0.6,"CSTpjuv DDben oni_larv",NA,NA,2.817
"539",539,"Yellowtail",0.471,0.0186,34.0610587804404,0.28,"CSTpjuv DDben pdo_larv",NA,NA,2.511
"540",540,"Yellowtail",0.471,0.2223,29.7841868197162,0.36,"CSTpjuv CutiSTIpjuv DDben",NA,NA,2.511
"541",541,"Yellowtail",0.466,0.0344,33.6567280145748,0.28,"CSTpjuv CutiTUMIpjuv DDben",NA,NA,2.501
"542",542,"Yellowtail",0.502,0.0721,33.2182044510979,0.36,"BeutiTUMIpjuv CSTpjuv DDben",NA,NA,2.037
"543",543,"Yellowtail",0.481,0.0397,33.5542527535013,0.32,"BeutiSTIpjuv CSTpjuv DDben",NA,NA,2.173
"544",544,"Yellowtail",0.468,0.2187,30.3451446895681,0.48,"DDben LSTlarv LSTpjuv",NA,NA,1.975
"545",545,"Yellowtail",0.495,0.226,30.2307154083343,0.44,"DDben LSTlarv oni_pre",NA,NA,2.029
"546",546,"Yellowtail",0.465,0.2823,28.126905204251,0.4,"DDben LSTlarv oni_larv",NA,NA,1.969
"547",547,"Yellowtail",0.461,0.2209,30.9106107152047,0.36,"DDben LSTlarv pdo_larv",NA,NA,1.961
"548",548,"Yellowtail",0.479,0.366,27.0857199976716,0.52,"CutiSTIpjuv DDben LSTlarv",NA,NA,2.18
"549",549,"Yellowtail",0.488,0.2119,31.0816627566623,0.4,"CutiTUMIpjuv DDben LSTlarv",NA,NA,2.002
"550",550,"Yellowtail",0.505,0.223,30.7463031042023,0.32,"BeutiTUMIpjuv DDben LSTlarv",NA,NA,2.043
"551",551,"Yellowtail",0.479,0.2336,30.2449563834778,0.36,"BeutiSTIpjuv DDben LSTlarv",NA,NA,2.169
"552",552,"Yellowtail",0.412,0.2598,28.6919117377001,0.6,"DDben LSTpjuv oni_pre",NA,NA,1.863
"553",553,"Yellowtail",0.4,0.3269,26.4076446291243,0.64,"DDben LSTpjuv oni_larv",NA,NA,1.839
"554",554,"Yellowtail",0.463,0.0356,33.6245569847769,0.28,"DDben LSTpjuv pdo_larv",NA,NA,1.965
"555",555,"Yellowtail",0.414,0.3356,26.0526589396616,0.44,"CutiSTIpjuv DDben LSTpjuv",NA,NA,2.05
"556",556,"Yellowtail",0.462,0.0367,33.5966830392179,0.24,"CutiTUMIpjuv DDben LSTpjuv",NA,NA,1.95
"557",557,"Yellowtail",0.552,0.0449,33.5056664009415,0.32,"BeutiTUMIpjuv DDben LSTpjuv",NA,NA,2.137
"558",558,"Yellowtail",0.483,0.0984,32.7565435887464,0.4,"BeutiSTIpjuv DDben LSTpjuv",NA,NA,2.177
"559",559,"Yellowtail",0.476,0.2863,28.586198541529,0.36,"CutiSTIpjuv DDben oni_pre",NA,NA,2.174
"560",560,"Yellowtail",0.476,0.2081,30.6896770714784,0.48,"CutiTUMIpjuv DDben oni_pre",NA,NA,1.978
"561",561,"Yellowtail",0.467,0.2419,29.6520933304476,0.56,"BeutiTUMIpjuv DDben oni_pre",NA,NA,1.967
"562",562,"Yellowtail",0.453,0.203,30.4322484855886,0.48,"BeutiSTIpjuv DDben oni_pre",NA,NA,2.117
"563",563,"Yellowtail",0.458,0.3431,26.7023954693141,0.48,"CutiSTIpjuv DDben oni_larv",NA,NA,2.138
"564",564,"Yellowtail",0.451,0.3051,27.9124164784196,0.48,"CutiTUMIpjuv DDben oni_larv",NA,NA,1.928
"565",565,"Yellowtail",0.428,0.3439,25.9866930509013,0.48,"BeutiTUMIpjuv DDben oni_larv",NA,NA,1.889
"566",566,"Yellowtail",0.436,0.2739,28.2415473383819,0.52,"BeutiSTIpjuv DDben oni_larv",NA,NA,2.083
"567",567,"Yellowtail",0.466,0.2072,30.4483500330572,0.48,"CutiSTIpjuv DDben pdo_larv",NA,NA,2.154
"568",568,"Yellowtail",0.476,0.0043,34.4232807842456,0.16,"CutiTUMIpjuv DDben pdo_larv",NA,NA,1.978
"569",569,"Yellowtail",0.516,0.0246,34.1735399099648,0.28,"BeutiTUMIpjuv DDben pdo_larv",NA,NA,2.065
"570",570,"Yellowtail",0.469,0.0365,33.6027909207739,0.32,"BeutiSTIpjuv DDben pdo_larv",NA,NA,2.149
"571",571,"Yellowtail",0.489,0.1958,30.5587462447255,0.56,"CutiSTIpjuv CutiTUMIpjuv DDben",NA,NA,2.2
"572",572,"Yellowtail",0.575,0.028,34.1421751085132,0.32,"BeutiTUMIpjuv CutiTUMIpjuv DDben",NA,NA,2.183
"573",573,"Yellowtail",0.501,0.0279,33.824124984701,0.2,"BeutiSTIpjuv CutiTUMIpjuv DDben",NA,NA,2.213
"574",574,"Yellowtail",0.535,0.0599,32.9863427116162,0.48,"BeutiSTIpjuv BeutiTUMIpjuv DDben",NA,NA,2.281
"575",575,"Yellowtail",0.486,0.0878,32.2338205019152,0.4,"CSTlarv MLDpjuv Tcop",NA,NA,1.988
"576",576,"Yellowtail",0.462,0.0548,33.1229096514439,0.48,"CSTpjuv MLDpjuv Tcop",NA,NA,2.493
"577",577,"Yellowtail",0.456,0.0608,32.9639308725938,0.48,"LSTpjuv MLDpjuv Tcop",NA,NA,1.939
"578",578,"Yellowtail",0.505,0.2172,29.887147302717,0.44,"MLDpjuv oni_pre Tcop",NA,NA,2.08
"579",579,"Yellowtail",0.403,0.3008,25.628718017068,0.68,"MLDpjuv oni_pjuv Tcop",NA,NA,1.876
"580",580,"Yellowtail",0.437,0.1847,29.8464118782382,0.56,"MLDpjuv pdo_pjuv Tcop",NA,NA,1.944
"581",581,"Yellowtail",0.45,0.198,30.3006822836479,0.48,"CutiSTIpjuv MLDpjuv Tcop",NA,NA,2.122
"582",582,"Yellowtail",0.472,0.0553,33.1083741574438,0.44,"CutiTUMIpjuv MLDpjuv Tcop",NA,NA,1.97
"583",583,"Yellowtail",0.524,0.0546,33.1274524682844,0.32,"BeutiTUMIpjuv MLDpjuv Tcop",NA,NA,2.081
"584",584,"Yellowtail",0.456,0.0739,32.6106989527784,0.4,"BeutiSTIpjuv MLDpjuv Tcop",NA,NA,2.123
"585",585,"Yellowtail",0.48,0.0734,32.6249651440151,0.4,"CSTlarv CSTpjuv Tcop",NA,NA,1.976
"586",586,"Yellowtail",0.468,0.0853,32.301453355519,0.44,"CSTlarv LSTpjuv Tcop",NA,NA,1.952
"587",587,"Yellowtail",0.461,0.2045,30.2583953113564,0.4,"CSTlarv oni_pre Tcop",NA,NA,1.938
"588",588,"Yellowtail",0.432,0.2093,28.6598551302818,0.56,"CSTlarv oni_pjuv Tcop",NA,NA,1.88
"589",589,"Yellowtail",0.439,0.1488,30.5042909213668,0.48,"CSTlarv pdo_pjuv Tcop",NA,NA,1.894
"590",590,"Yellowtail",0.467,0.3112,28.2944102261747,0.32,"CSTlarv CutiSTIpjuv Tcop",NA,NA,1.95
"591",591,"Yellowtail",0.492,0.0724,32.6515603234943,0.36,"CSTlarv CutiTUMIpjuv Tcop",NA,NA,2
"592",592,"Yellowtail",0.569,0.0707,32.6974392433659,0.32,"BeutiTUMIpjuv CSTlarv Tcop",NA,NA,2.171
"593",593,"Yellowtail",0.485,0.0983,31.9445588885885,0.44,"BeutiSTIpjuv CSTlarv Tcop",NA,NA,2.181
"594",594,"Yellowtail",0.561,0.2013,30.4326297251422,0.44,"CSTpjuv oni_pre Tcop",NA,NA,2.691
"595",595,"Yellowtail",0.43,0.2385,27.7707333684843,0.52,"CSTpjuv oni_pjuv Tcop",NA,NA,2.429
"596",596,"Yellowtail",0.443,0.1079,31.6756221246597,0.4,"CSTpjuv pdo_pjuv Tcop",NA,NA,2.455
"597",597,"Yellowtail",0.454,0.2095,30.0390173234432,0.4,"CSTpjuv CutiSTIpjuv Tcop",NA,NA,2.477
"598",598,"Yellowtail",0.469,0.025,33.8989050944612,0.28,"CSTpjuv CutiTUMIpjuv Tcop",NA,NA,2.507
"599",599,"Yellowtail",0.516,0.0521,33.6301133579433,0.28,"BeutiTUMIpjuv CSTpjuv Tcop",NA,NA,2.065
"600",600,"Yellowtail",0.461,0.0577,33.0465190421435,0.36,"BeutiSTIpjuv CSTpjuv Tcop",NA,NA,2.133
"601",601,"Yellowtail",0.455,0.2489,29.001729184304,0.56,"LSTpjuv oni_pre Tcop",NA,NA,1.937
"602",602,"Yellowtail",0.389,0.3145,25.7886220032366,0.68,"LSTpjuv oni_pjuv Tcop",NA,NA,1.805
"603",603,"Yellowtail",0.417,0.1412,30.7248229263195,0.48,"LSTpjuv pdo_pjuv Tcop",NA,NA,1.861
"604",604,"Yellowtail",0.423,0.2726,28.1494272076959,0.52,"CutiSTIpjuv LSTpjuv Tcop",NA,NA,2.068
"605",605,"Yellowtail",0.464,0.0343,33.6592337827098,0.4,"CutiTUMIpjuv LSTpjuv Tcop",NA,NA,1.954
"606",606,"Yellowtail",0.527,0.0479,33.5647692639541,0.28,"BeutiTUMIpjuv LSTpjuv Tcop",NA,NA,2.087
"607",607,"Yellowtail",0.458,0.0666,32.8080084633794,0.44,"BeutiSTIpjuv LSTpjuv Tcop",NA,NA,2.127
"608",608,"Yellowtail",0.438,0.2051,29.3050826351774,0.48,"oni_pjuv oni_pre Tcop",NA,NA,1.79
"609",609,"Yellowtail",0.457,0.2835,28.4679859002094,0.36,"CutiSTIpjuv oni_pre Tcop",NA,NA,2.136
"610",610,"Yellowtail",0.466,0.2064,30.6638029141864,0.48,"CutiTUMIpjuv oni_pre Tcop",NA,NA,1.958
"611",611,"Yellowtail",0.471,0.2393,29.6367365952217,0.52,"BeutiTUMIpjuv oni_pre Tcop",NA,NA,1.975
"612",612,"Yellowtail",0.45,0.1996,30.4078964714356,0.44,"BeutiSTIpjuv oni_pre Tcop",NA,NA,2.111
"613",613,"Yellowtail",0.416,0.318,26.3082318449383,0.56,"CutiSTIpjuv oni_pjuv Tcop",NA,NA,2.054
"614",614,"Yellowtail",0.45,0.2777,27.7466889586884,0.56,"CutiTUMIpjuv oni_pjuv Tcop",NA,NA,1.926
