"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10","RMSE_combined"
"812",812,"Hake",1.93,0.3535,103.558527295236,0.52,"DDspawn PUTlate Tpre",NA,NA,5.94466668
"813",813,"Hake",1.93,0.3535,103.558527305482,0.52,"DDpre DDspawn PUTlate",NA,NA,5.94000486
"814",814,"Hake",1.994,0.2193,104.309575576292,0.44,"DDspawn MLDlate PUTlate",NA,NA,6.07266668
"815",815,"Hake",1.9,0.4307,100.294148771215,0.68,"CSTeggs DDspawn PUTlate",NA,NA,5.83831382
"816",816,"Hake",2.858,0.1594,106.651086862186,0.32,"DDspawn MLDpjuv SSHjac.pre",NA,NA,7.80066668
"817",817,"Hake",2.215,0.1299,106.922429228055,0.2,"DDspawn MLDlate SSHjac.pre",NA,NA,6.51466668
"818",818,"Hake",1.994,0.3906,101.902213670648,0.56,"CSTeggs DDspawn SSHjac.pre",NA,NA,6.02631382
"819",819,"Hake",2.662,0.2783,104.220826385773,0.48,"DDspawn MLDpjuv Tpre",NA,NA,7.40866668
"820",820,"Hake",2.662,0.2783,104.220826396478,0.48,"DDpre DDspawn MLDpjuv",NA,NA,7.40400486
"821",821,"Hake",2.566,0.362,101.9813014699,0.48,"CSTeggs DDspawn MLDpjuv",NA,NA,7.17031382
"822",822,"Hake",2.223,0.257,105.307670310249,0.32,"DDspawn MLDlate Tpre",NA,NA,6.53066668
"823",823,"Hake",2.052,0.3557,103.086165839436,0.56,"CSTeggs DDspawn Tpre",NA,NA,6.14231382
"824",824,"Hake",2.223,0.257,105.307670319073,0.32,"DDpre DDspawn MLDlate",NA,NA,6.52600486
"825",825,"Hake",2.052,0.3557,103.086165843041,0.56,"CSTeggs DDpre DDspawn",NA,NA,6.14231382
"826",826,"Hake",2.096,0.3488,102.495019957779,0.48,"CSTeggs DDspawn MLDlate",NA,NA,6.23031382
"827",827,"Hake",2.189,0.2757,104.19206003602,0.4,"MLDpjuv PUTlate SSHjac.pre",NA,NA,6.91687298
"828",828,"Hake",1.997,0.2486,104.616529740494,0.36,"MLDlate PUTlate SSHjac.pre",NA,NA,6.25903168
"829",829,"Hake",2.256,0.3657,102.858788246245,0.44,"CSTeggs PUTlate SSHjac.pre",NA,NA,6.55031382
"830",830,"Hake",2.046,0.3047,102.722537252187,0.56,"MLDpjuv PUTlate Tpre",NA,NA,6.63087298
"831",831,"Hake",2.046,0.3047,102.722537264069,0.56,"DDpre MLDpjuv PUTlate",NA,NA,6.17200486
"832",832,"Hake",1.957,0.3476,100.857421313253,0.64,"CSTeggs MLDpjuv PUTlate",NA,NA,5.95231382
"833",833,"Hake",2.043,0.2575,104.223092876974,0.4,"MLDlate PUTlate Tpre",NA,NA,6.35103168
"834",834,"Hake",2.227,0.2847,104.825842807072,0.4,"CSTeggs PUTlate Tpre",NA,NA,6.49231382
"835",835,"Hake",2.043,0.2575,104.223092886017,0.4,"DDpre MLDlate PUTlate",NA,NA,6.16600486
"836",836,"Hake",2.227,0.2847,104.825842812676,0.4,"CSTeggs DDpre PUTlate",NA,NA,6.49231382
"837",837,"Hake",1.955,0.3499,101.355009917178,0.52,"CSTeggs MLDlate PUTlate",NA,NA,5.94831382
"838",838,"Hake",2.122,0.2742,104.265419376164,0.44,"CSTeggs MLDpjuv SSHjac.pre",NA,NA,6.28231382
"839",839,"Hake",2.052,0.2277,104.895877337379,0.4,"CSTeggs MLDlate SSHjac.pre",NA,NA,6.14231382
"840",840,"Hake",2.132,0.2694,104.087404402455,0.52,"CSTeggs MLDpjuv Tpre",NA,NA,6.30231382
"841",841,"Hake",2.132,0.2694,104.08740441088,0.52,"CSTeggs DDpre MLDpjuv",NA,NA,6.30231382
"842",842,"Hake",2.064,0.2254,104.925440727034,0.36,"CSTeggs MLDlate Tpre",NA,NA,6.16631382
"843",843,"Hake",2.064,0.2254,104.925440727047,0.36,"CSTeggs DDpre MLDlate",NA,NA,6.16631382
