"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"319",319,"Yellowtail",0.527,0.0479,33.5647692639546,0.28,"BeutiTUMIpjuv LSTpjuv Tcop",0.32689956,0.35282624
"320",320,"Yellowtail",0.438,0.2051,29.3050826351801,0.48,"oni_pjuv oni_pre Tcop",0.29238282,0.31137896
"321",321,"Yellowtail",0.457,0.2835,28.4679859002093,0.36,"CutiSTIpjuv oni_pre Tcop",0.38439525,0.41864256
"322",322,"Yellowtail",0.471,0.2393,29.6367365952213,0.52,"BeutiTUMIpjuv oni_pre Tcop",0.32689956,0.35282624
"323",323,"Yellowtail",0.416,0.318,26.3082318449177,0.56,"CutiSTIpjuv oni_pjuv Tcop",0.38439525,0.41864256
"324",324,"Yellowtail",0.446,0.2928,27.2411045765845,0.52,"BeutiTUMIpjuv oni_pjuv Tcop",0.32689956,0.35282624
"325",325,"Yellowtail",0.426,0.2413,29.0613627829547,0.52,"CutiSTIpjuv pdo_pjuv Tcop",0.38439525,0.41864256
"326",326,"Yellowtail",0.439,0.2706,26.8520480476009,0.64,"MLDlarv MLDpjuv Tpart",0.32596746,0.3294355
"327",327,"Yellowtail",0.442,0.2127,28.5530559395979,0.52,"CSTlarv MLDlarv Tpart",0.32613274,0.34545079
"328",328,"Yellowtail",0.438,0.2467,27.7053986912894,0.6,"LSTpjuv MLDlarv Tpart",0.32296771,0.35184824
"329",329,"Yellowtail",0.44,0.224,28.191762115401,0.52,"MLDlarv oni_pjuv Tpart",0.32596746,0.3294355
"330",330,"Yellowtail",0.434,0.2634,27.7767557759221,0.52,"CutiSTIpjuv MLDlarv Tpart",0.38439525,0.41864256
"331",331,"Yellowtail",0.45,0.2669,27.7486813742841,0.4,"BeutiTUMIpjuv MLDlarv Tpart",0.32689956,0.35282624
"332",332,"Yellowtail",0.513,0.0473,33.5159153979437,0.24,"CSTlarv MLDpjuv Tpart",0.32613274,0.34545079
"333",333,"Yellowtail",0.471,0.04,33.5119119761506,0.36,"LSTpjuv MLDpjuv Tpart",0.32296771,0.35184824
