"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"177",177,"Hake",2.185,0.1613,107.568509543648,0.32,"CSTpjuvs DDlarv SSHjac.pre",2.39173927,2.33295058
"178",178,"Hake",2.074,0.2095,105.649403378295,0.4,"CSTpjuvs DDlarv MLDlate",2.41049955,2.50303768
"179",179,"Hake",2.054,0.148,106.694745408037,0.2,"DDlarv MLDlate SSHjac.pre",2.37836969,2.42412629
"180",180,"Hake",2.156,0.1065,107.554032875683,0.36,"DDyolk SSHjas.pre SSHmsc",2.39173927,2.33295058
"181",181,"Hake",2.538,0.0715,108.093678118013,0.4,"LSTegg SSHjas.pre SSHmsc",2.70528211,2.44437765
"182",182,"Hake",2.476,0.1041,107.200800892402,0.32,"MLDlarv SSHjas.pre SSHmsc",2.39355355,2.33543865
"183",183,"Hake",2.243,0.1549,106.972011213512,0.4,"SSHjas.pre SSHmsc Tspawn",2.39173927,2.33295058
"184",184,"Hake",2.218,0.1555,106.958243168845,0.4,"DDspawn SSHjas.pre SSHmsc",2.41049955,2.50303768
"185",185,"Hake",2.195,0.1894,105.851005685856,0.36,"MLDlate SSHjas.pre SSHmsc",2.39173927,2.33295058
"186",186,"Hake",2.314,0.132,107.405779536996,0.44,"CSTeggs SSHjas.pre SSHmsc",2.39173927,2.33295058
"187",187,"Hake",1.995,0.098,107.37145449093,0.48,"CSTlaten MLDlarv SSHjas.pre",2.39173927,2.33295058
"188",188,"Hake",1.905,0.1433,106.0820682304,0.36,"CSTlaten MLDlate SSHjas.pre",2.83720382,2.59022243
"189",189,"Hake",2.198,0.1181,107.641291722076,0.36,"DDyolk SSHjas.pre SSHmss",2.70528211,2.44437765
"190",190,"Hake",2.558,0.0863,108.232839266523,0.24,"LSTegg SSHjas.pre SSHmss",2.39355355,2.33543865
"191",191,"Hake",2.691,0.1071,107.526115055639,0.32,"MLDlarv SSHjas.pre SSHmss",2.39355355,2.33543865
"192",192,"Hake",2.321,0.1442,107.31047992298,0.36,"SSHjas.pre SSHmss Tspawn",2.39355355,2.33543865
"193",193,"Hake",2.294,0.1444,107.303733720157,0.36,"DDspawn SSHjas.pre SSHmss",2.39355355,2.33543865
"194",194,"Hake",2.226,0.2336,105.334687309781,0.28,"MLDlate SSHjas.pre SSHmss",2.39355355,2.33543865
"195",195,"Hake",2.339,0.1303,107.563130240903,0.4,"CSTeggs SSHjas.pre SSHmss",2.39355355,2.33543865
"196",196,"Hake",2.035,0.0885,108.292994485558,0.32,"CSTpjuvs DDyolk SSHjas.pre",2.39173927,2.33295058
"197",197,"Hake",1.958,0.1306,106.558393637095,0.28,"DDyolk MLDlate SSHjas.pre",2.41049955,2.50303768
"198",198,"Hake",2.344,0.0666,108.533117821712,0.24,"CSTpjuvs LSTegg SSHjas.pre",2.39173927,2.33295058
