"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"196",196,"Petrale Sole",0.525,0.152,32.3192660911094,0.72,"CSTegg2 CSTpjuv Tpre.a",0.66377409,0.49233682
"197",197,"Petrale Sole",0.53,0.2547,30.2735080342492,0.64,"CSTbjuv.a CSTegg2 Tpre.a",0.66377409,0.49233682
"198",198,"Petrale Sole",0.496,0.2713,29.9930448693321,0.56,"LSTegg2 MLDegg Tpre.b",0.64707652,0.52934513
"199",199,"Petrale Sole",0.538,0.4015,26.4049294738193,0.52,"LSTlarv MLDegg Tpre.b",0.67088253,0.51172205
"200",200,"Petrale Sole",0.541,0.373,27.6158058057578,0.56,"LSTpjuv MLDegg Tpre.b",0.64707652,0.52934513
"201",201,"Petrale Sole",0.489,0.3023,28.9108895962761,0.56,"CSTlarv MLDegg Tpre.b",0.67088253,0.51172205
"202",202,"Petrale Sole",0.479,0.3174,28.2486887710544,0.64,"CSTpjuv MLDegg Tpre.b",0.64707652,0.52934513
"203",203,"Petrale Sole",0.413,0.4947,21.6249425309592,0.72,"CSTbjuv.a MLDegg Tpre.b",0.67088253,0.51172205
"204",204,"Petrale Sole",0.494,0.3054,28.7946190089721,0.56,"CSTbjuv.b MLDegg Tpre.b",0.64707652,0.52934513
"205",205,"Petrale Sole",0.468,0.3608,27.0037299707721,0.68,"LSTegg1 LSTlarv Tpre.b",0.65116733,0.48774917
"206",206,"Petrale Sole",0.509,0.29,29.5285779445555,0.64,"LSTegg1 LSTpjuv Tpre.b",0.69326775,0.52396932
"207",207,"Petrale Sole",0.464,0.1493,32.3839608975051,0.6,"CSTlarv LSTegg1 Tpre.b",0.71130149,0.53269088
"208",208,"Petrale Sole",0.453,0.223,30.1206147168527,0.8,"CSTpjuv LSTegg1 Tpre.b",0.6543607,0.48002446
"209",209,"Petrale Sole",0.464,0.2305,30.2650608134231,0.72,"CSTbjuv.a LSTegg1 Tpre.b",0.6543607,0.48002446
"210",210,"Petrale Sole",0.482,0.3518,27.3272980648448,0.6,"LSTegg2 LSTlarv Tpre.b",0.6543607,0.48002446
"211",211,"Petrale Sole",0.508,0.2942,29.3548024767644,0.68,"LSTegg2 LSTpjuv Tpre.b",0.61714187,0.50728225
"212",212,"Petrale Sole",0.48,0.1702,31.9007944798049,0.64,"CSTlarv LSTegg2 Tpre.b",0.66377409,0.49233682
"213",213,"Petrale Sole",0.468,0.2357,29.707021583308,0.8,"CSTpjuv LSTegg2 Tpre.b",0.62743241,0.48704238
"214",214,"Petrale Sole",0.459,0.3556,27.1352877814252,0.6,"CSTegg1 LSTlarv Tpre.b",0.6363459,0.47582463
"215",215,"Petrale Sole",0.544,0.3346,27.9795004378069,0.68,"CSTegg2 LSTlarv Tpre.b",0.64707652,0.52934513
"216",216,"Petrale Sole",0.496,0.3475,27.4567276620303,0.64,"CSTlarv LSTlarv Tpre.b",0.67088253,0.51172205
"217",217,"Petrale Sole",0.506,0.364,26.7601216389175,0.68,"CSTpjuv LSTlarv Tpre.b",0.65116733,0.48774917
"218",218,"Petrale Sole",0.505,0.4054,25.1079149893855,0.68,"CSTbjuv.a LSTlarv Tpre.b",0.65116733,0.48774917
"219",219,"Petrale Sole",0.474,0.3501,27.3447796443837,0.64,"CSTbjuv.b LSTlarv Tpre.b",0.65116733,0.48774917
"220",220,"Petrale Sole",0.469,0.3079,28.8247090730232,0.52,"CSTegg1 LSTpjuv Tpre.b",0.61714187,0.50728225
"221",221,"Petrale Sole",0.587,0.266,30.312920528534,0.52,"CSTegg2 LSTpjuv Tpre.b",0.62743241,0.48704238
"222",222,"Petrale Sole",0.525,0.286,29.5802188710952,0.6,"CSTlarv LSTpjuv Tpre.b",0.6363459,0.47582463
"223",223,"Petrale Sole",0.519,0.3035,28.8279782796743,0.68,"CSTpjuv LSTpjuv Tpre.b",0.64707652,0.52934513
"224",224,"Petrale Sole",0.544,0.3427,27.4527204293268,0.68,"CSTbjuv.a LSTpjuv Tpre.b",0.67088253,0.51172205
"225",225,"Petrale Sole",0.491,0.2958,29.2484622376998,0.72,"CSTbjuv.b LSTpjuv Tpre.b",0.69326775,0.52396932
"226",226,"Petrale Sole",0.446,0.1857,31.2927732193103,0.6,"CSTegg1 CSTlarv Tpre.b",0.69326775,0.52396932
"227",227,"Petrale Sole",0.439,0.2504,29.2213671161301,0.64,"CSTegg1 CSTpjuv Tpre.b",0.69326775,0.52396932
"228",228,"Petrale Sole",0.452,0.27,28.8641469658428,0.6,"CSTbjuv.a CSTegg1 Tpre.b",0.69326775,0.52396932
"229",229,"Petrale Sole",0.548,0.1298,32.9529155092361,0.64,"CSTegg2 CSTlarv Tpre.b",0.69326775,0.52396932
"230",230,"Petrale Sole",0.532,0.1894,31.1771224505455,0.68,"CSTegg2 CSTpjuv Tpre.b",0.61714187,0.50728225
"231",231,"Petrale Sole",0.544,0.2727,29.4434888559088,0.64,"CSTbjuv.a CSTegg2 Tpre.b",0.66377409,0.49233682
"232",232,"Petrale Sole",0.566,0.1759,32.3895666685568,0.64,"CSTbjuv.b CSTegg2 Tpre.b",0.62743241,0.48704238
