"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"258",258,"Hake",2.18,0.2373,105.593229260351,0.36,"CSTeggs MLDyolk SSHjac.pre",2.03831382,1.84039558
"259",259,"Hake",2.05,0.2304,104.820692640426,0.48,"MLDpjuv MLDyolk Tpre",2.53887298,2.12736061
"260",260,"Hake",2.05,0.2304,104.820692651186,0.48,"DDpre MLDpjuv MLDyolk",2.08000486,1.84660273
"261",261,"Hake",2.136,0.2366,104.691686192999,0.44,"CSTeggs MLDpjuv MLDyolk",2.03831382,1.84039558
"262",262,"Hake",2.056,0.1804,106.546965359646,0.44,"CSTeggs MLDyolk Tpre",2.03831382,1.84039558
"263",263,"Hake",2.056,0.1804,106.546965361861,0.44,"CSTeggs DDpre MLDyolk",2.03831382,1.84039558
"264",264,"Hake",2.162,0.0855,107.938385574109,0.32,"DDlarv SSHjas.pre SSHmsc",2.11367847,1.803154
"265",265,"Hake",2.198,0.098,108.080074079313,0.4,"DDlarv SSHjas.pre SSHmss",2.11367847,1.803154
"266",266,"Hake",1.988,0.1021,107.257964196871,0.56,"DDlarv PUTpjuv SSHjas.pre",2.11367847,1.803154
"267",267,"Hake",2.056,0.0795,108.52858624853,0.28,"CSTpjuvs DDlarv SSHjas.pre",2.11078022,1.85362721
"268",268,"Hake",2.227,0.0879,108.039526939445,0.28,"DDlarv MLDlarv SSHjas.pre",2.11367847,1.803154
"269",269,"Hake",2.252,0.0944,107.471519618048,0.44,"DDlarv MLDpjuv SSHjas.pre",2.11367847,1.803154
"270",270,"Hake",1.948,0.1272,106.695699388788,0.32,"DDlarv MLDlate SSHjas.pre",2.11367847,1.803154
"271",271,"Hake",1.986,0.2552,104.228292471234,0.6,"CSTeggs DDlarv SSHjas.pre",2.03831382,1.84039558
"272",272,"Hake",2.14,0.1158,107.695149844611,0.36,"DDlarv PUTpjuv SSHmsc",2.11367847,1.803154
"273",273,"Hake",2.646,0.0745,108.014547209468,0.28,"DDlarv MLDlarv SSHmsc",2.11367847,1.803154
"274",274,"Hake",2.218,0.1443,107.263968190794,0.36,"DDlarv SSHjac.pre SSHmsc",2.11367847,1.803154
"275",275,"Hake",2.961,0.1953,105.668182828518,0.4,"DDlarv MLDpjuv SSHmsc",2.11367847,1.803154
"276",276,"Hake",2.127,0.1907,106.101889772817,0.44,"DDlarv SSHmsc Tpre",2.11367847,1.803154
"277",277,"Hake",2.127,0.1907,106.101889779114,0.44,"DDlarv DDpre SSHmsc",2.11367847,1.803154
"278",278,"Hake",2.305,0.2051,105.893211746387,0.28,"DDlarv MLDlate SSHmsc",2.11367847,1.803154
"279",279,"Hake",2.092,0.2561,104.174848708767,0.56,"CSTeggs DDlarv SSHmsc",2.03831382,1.84039558
"280",280,"Hake",2.187,0.1263,107.620983038658,0.32,"DDlarv PUTpjuv SSHmss",2.11367847,1.803154
"281",281,"Hake",2.925,0.0729,108.381356378408,0.2,"DDlarv MLDlarv SSHmss",2.11367847,1.803154
"282",282,"Hake",2.276,0.148,107.523924857832,0.36,"DDlarv SSHjac.pre SSHmss",2.11367847,1.803154
"283",283,"Hake",3.335,0.192,105.847620205976,0.4,"DDlarv MLDpjuv SSHmss",2.11367847,1.803154
"284",284,"Hake",2.304,0.1633,106.890106686785,0.32,"DDlarv SSHmss Tpre",2.11367847,1.803154
"285",285,"Hake",2.304,0.1633,106.890106693007,0.32,"DDlarv DDpre SSHmss",2.11367847,1.803154
"286",286,"Hake",2.457,0.2907,104.93353173805,0.24,"DDlarv MLDlate SSHmss",2.11367847,1.803154
"287",287,"Hake",2.057,0.2538,104.279598673009,0.6,"CSTeggs DDlarv SSHmss",2.03831382,1.84039558
"288",288,"Hake",1.99,0.0523,108.60918919182,0.4,"CSTpjuvs DDlarv PUTpjuv",2.11078022,1.85362721
"289",289,"Hake",2.142,0.093,107.509053804672,0.36,"DDlarv MLDlarv PUTpjuv",2.11367847,1.803154
"290",290,"Hake",2.075,0.1312,107.332945100604,0.32,"DDlarv PUTpjuv SSHjac.pre",2.11367847,1.803154
"291",291,"Hake",2.112,0.1439,106.06408473735,0.4,"DDlarv MLDpjuv PUTpjuv",2.11367847,1.803154
"292",292,"Hake",1.993,0.1457,107.245114051333,0.48,"DDlarv PUTpjuv Tpre",2.11367847,1.803154
"293",293,"Hake",1.993,0.1457,107.245114055888,0.48,"DDlarv DDpre PUTpjuv",2.11367847,1.803154
"294",294,"Hake",1.857,0.156,105.708730807912,0.4,"DDlarv MLDlate PUTpjuv",2.11367847,1.803154
"295",295,"Hake",1.906,0.2809,103.382766342166,0.6,"CSTeggs DDlarv PUTpjuv",2.03831382,1.84039558
"296",296,"Hake",2.62,0.1323,107.516683434322,0.32,"CSTpjuvs DDlarv MLDlarv",2.11078022,1.85362721
"297",297,"Hake",2.185,0.1613,107.568509543649,0.32,"CSTpjuvs DDlarv SSHjac.pre",2.11078022,1.85362721
"298",298,"Hake",2.227,0.1695,106.386404539058,0.48,"CSTpjuvs DDlarv MLDpjuv",2.11078022,1.85362721
"299",299,"Hake",2.034,0.2284,106.070330832178,0.44,"CSTpjuvs DDlarv Tpre",2.11078022,1.85362721
"300",300,"Hake",2.034,0.2284,106.070330840404,0.44,"CSTpjuvs DDlarv DDpre",2.11078022,1.85362721
"301",301,"Hake",2.074,0.2095,105.649403378295,0.4,"CSTpjuvs DDlarv MLDlate",2.11078022,1.85362721
"302",302,"Hake",1.883,0.384,101.238690628937,0.64,"CSTeggs CSTpjuvs DDlarv",2.03831382,1.84039558
"303",303,"Hake",2.385,0.1344,107.695539059859,0.16,"DDlarv MLDlarv SSHjac.pre",2.11367847,1.803154
"304",304,"Hake",2.414,0.1707,107.152285856237,0.32,"DDlarv MLDlarv Tpre",2.11367847,1.803154
"305",305,"Hake",2.414,0.1707,107.152285862892,0.32,"DDlarv DDpre MLDlarv",2.11367847,1.803154
"306",306,"Hake",2.002,0.2758,103.559725050732,0.56,"CSTeggs DDlarv MLDlarv",2.03831382,1.84039558
"307",307,"Hake",2.404,0.1669,106.493185680287,0.28,"DDlarv MLDpjuv SSHjac.pre",2.11367847,1.803154
"308",308,"Hake",2.054,0.148,106.694745408038,0.2,"DDlarv MLDlate SSHjac.pre",2.11367847,1.803154
"309",309,"Hake",2.006,0.3533,102.149427645393,0.6,"CSTeggs DDlarv SSHjac.pre",2.03831382,1.84039558
"310",310,"Hake",2.124,0.2477,104.295180307331,0.48,"DDlarv MLDpjuv Tpre",2.11367847,1.803154
"311",311,"Hake",2.124,0.2477,104.295180316491,0.48,"DDlarv DDpre MLDpjuv",2.11367847,1.803154
"312",312,"Hake",2.249,0.3099,102.348872457967,0.44,"CSTeggs DDlarv MLDpjuv",2.03831382,1.84039558
"313",313,"Hake",2.075,0.2291,105.208084601337,0.28,"DDlarv MLDlate Tpre",2.11367847,1.803154
"314",314,"Hake",2.019,0.2613,104.16148720921,0.56,"CSTeggs DDlarv Tpre",2.03831382,1.84039558
"315",315,"Hake",2.075,0.2291,105.208084607518,0.28,"DDlarv DDpre MLDlate",2.11367847,1.803154
"316",316,"Hake",2.019,0.2613,104.161487210817,0.56,"CSTeggs DDlarv DDpre",2.03831382,1.84039558
"317",317,"Hake",1.901,0.3108,102.302357026637,0.6,"CSTeggs DDlarv MLDlate",2.03831382,1.84039558
"318",318,"Hake",2.143,0.0949,107.520972365943,0.4,"SSHjas.pre SSHmsc SSHmsn.pre",2.36781091,2.13703731
"319",319,"Hake",1.974,0.0734,108.04443509523,0.48,"CSTlaten SSHjas.pre SSHmsn.pre",2.03635508,1.76311388
"320",320,"Hake",2.189,0.1054,107.778931672218,0.32,"SSHjas.pre SSHmsn.pre SSHmss",2.36781091,2.13703731
"321",321,"Hake",1.967,0.1022,107.253999820475,0.56,"PUTpjuv SSHjas.pre SSHmsn.pre",1.95995918,1.82521795
"322",322,"Hake",2.165,0.0754,107.989574783631,0.4,"LSTegg SSHjas.pre SSHmsn.pre",2.05482518,1.80778137
"323",323,"Hake",2.046,0.0982,108.144273620676,0.28,"CSTpjuvs SSHjas.pre SSHmsn.pre",2.11078022,1.85362721
"324",324,"Hake",2.272,0.0697,108.142632351362,0.28,"MLDlarv SSHjas.pre SSHmsn.pre",2.14604144,1.79517051
"325",325,"Hake",2.027,0.0977,107.951744444838,0.48,"PUTlate SSHjas.pre SSHmsn.pre",2.04083663,1.76625246
"326",326,"Hake",2.295,0.0979,107.373655963643,0.4,"MLDpjuv SSHjas.pre SSHmsn.pre",2.53887298,2.12736061
"327",327,"Hake",1.973,0.1364,106.525614787651,0.28,"MLDlate SSHjas.pre SSHmsn.pre",2.26503168,1.77761525
"328",328,"Hake",2.201,0.1988,105.613716353326,0.48,"PUTpjuv SSHjas.pre SSHmsc",1.95995918,1.82521795
"329",329,"Hake",2.156,0.1065,107.554032875668,0.36,"DDyolk SSHjas.pre SSHmsc",2.15665205,1.81059178
"330",330,"Hake",2.538,0.0715,108.093678118021,0.4,"LSTegg SSHjas.pre SSHmsc",2.05482518,1.80778137
"331",331,"Hake",2.476,0.1041,107.200800892405,0.32,"MLDlarv SSHjas.pre SSHmsc",2.14604144,1.79517051
"332",332,"Hake",2.243,0.1549,106.972011213514,0.4,"SSHjas.pre SSHmsc Tspawn",2.36781091,2.13703731
"333",333,"Hake",2.218,0.1555,106.958243168845,0.4,"DDspawn SSHjas.pre SSHmsc",2.08466668,1.9765847
"334",334,"Hake",2.368,0.1279,107.416489931911,0.36,"PUTlate SSHjas.pre SSHmsc",2.04083663,1.76625246
"335",335,"Hake",2.389,0.1944,105.674797363124,0.44,"MLDpjuv SSHjas.pre SSHmsc",2.53887298,2.12736061
"336",336,"Hake",2.195,0.1894,105.851005685856,0.36,"MLDlate SSHjas.pre SSHmsc",2.26503168,1.77761525
"337",337,"Hake",2.314,0.132,107.405779536998,0.44,"CSTeggs SSHjas.pre SSHmsc",2.03831382,1.84039558
"338",338,"Hake",1.941,0.1222,106.692512143055,0.56,"CSTlaten PUTpjuv SSHjas.pre",2.03635508,1.76311388
"339",339,"Hake",2.031,0.125,107.520774260111,0.4,"CSTlaten CSTpjuvs SSHjas.pre",2.03635508,1.76311388
"340",340,"Hake",1.995,0.098,107.371454490937,0.48,"CSTlaten MLDlarv SSHjas.pre",2.03635508,1.76311388
"341",341,"Hake",2.081,0.1261,106.579453490249,0.44,"CSTlaten MLDpjuv SSHjas.pre",2.03635508,1.76311388
"342",342,"Hake",1.905,0.1433,106.082068230387,0.36,"CSTlaten MLDlate SSHjas.pre",2.03635508,1.76311388
"343",343,"Hake",2.18,0.2625,104.856501726386,0.48,"CSTeggs CSTlaten SSHjas.pre",2.03831382,1.84039558
"344",344,"Hake",2.212,0.2124,105.316652697871,0.48,"PUTpjuv SSHjas.pre SSHmss",1.95995918,1.82521795
"345",345,"Hake",2.198,0.1181,107.641291722066,0.36,"DDyolk SSHjas.pre SSHmss",2.15665205,1.81059178
"346",346,"Hake",2.558,0.0863,108.23283926655,0.24,"LSTegg SSHjas.pre SSHmss",2.05482518,1.80778137
"347",347,"Hake",2.691,0.1071,107.52611505564,0.32,"MLDlarv SSHjas.pre SSHmss",2.14604144,1.79517051
